@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        7.704314873237e+00            -6.271039502588e-01           -1.280866584955e+00           -7.571168277954e+00           
20        7.760179997862e+00            4.158467278333e-01            -1.757495638072e+00           -7.547097069757e+00           
30        7.856556038014e+00            -1.525719366526e+00           -8.331373162764e-01           -7.661823242890e+00           
40        6.982832535079e+00            -1.539570672334e-01           -1.073455227716e+00           -6.898111430565e+00           
50        8.502062565483e+00            -2.735295494908e+00           -5.362450864843e-01           -8.032164566924e+00           
60        8.966955935375e+00            -4.681171169882e+00           -1.247049940058e+00           -7.545714126060e+00           
70        5.285363060668e+00            -1.078441151609e+00           -1.830105440134e+00           -4.839704685576e+00           
80        7.769491725510e+00            -1.922088943919e+00           -5.969599591848e-01           -7.504279750354e+00           
90        7.550272437033e+00            -1.005576924191e+00           -1.060180649846e+00           -7.407526301853e+00           
100       8.642535004530e+00            -3.522991718384e-01           -9.384483936928e-01           -8.584207081054e+00           
110       5.040090153344e+00            -6.639466092918e-01           6.792574490732e-01            -4.949777062831e+00           
120       8.782436690537e+00            -1.552337913751e+00           -1.606120341295e+00           -8.493634008721e+00           
130       7.027941084690e+00            3.161833710674e-01            -2.131670010681e+00           -6.689392119714e+00           
140       7.243499007721e+00            -1.499095205388e+00           -3.040134427820e+00           -6.401450937157e+00           
150       9.658111628131e+00            -2.991278493310e+00           -2.347713372905e-02           -9.183181475996e+00           
160       9.696983873409e+00            -1.775414991845e+00           -2.061660869057e+00           -9.307467556155e+00           
170       8.367249629804e+00            -4.048896912776e+00           1.065731916829e+00            -7.244412718683e+00           
180       1.014709852428e+01            -5.790842679151e+00           5.428757548282e-01            -8.314748068442e+00           
190       1.023340279811e+01            -5.187017547652e+00           1.081805254000e+00            -8.754831762016e+00           
200       8.732326963239e+00            -2.919898375073e+00           4.047731954914e-01            -8.219725441423e+00           
210       8.978182621945e+00            -4.361655343948e+00           -2.029021601957e+00           -7.580685799609e+00           
220       6.932905332250e+00            -4.140122128583e+00           3.143264588108e+00            -4.587423332930e+00           
230       7.413571325265e+00            -2.617140025383e+00           -9.305540458806e-01           -6.873549814326e+00           
240       9.580900522708e+00            -6.945801183263e+00           -1.412901488734e+00           -6.446177947570e+00           
250       7.773099853851e+00            -5.120398235038e+00           -3.142519742075e+00           -4.932258399884e+00           
260       6.641422022342e+00            -3.390779280465e+00           -1.730772387444e+00           -5.442015186756e+00           
270       8.222916606669e+00            -3.506779786782e+00           -2.244813985245e+00           -7.090815412835e+00           
280       6.884721611781e+00            -3.268609429593e+00           -1.778635702116e+00           -5.792412201118e+00           
290       9.086771333249e+00            -3.596327090733e+00           -9.945572992055e-02           -8.344216756353e+00           
300       9.300992846659e+00            -6.459941598016e+00           -7.708364909097e-01           -6.647062026798e+00           
310       8.960745787526e+00            -4.911740016606e+00           -2.554752053800e-02           -7.494606220618e+00           
320       7.636370143355e+00            -3.096077868466e+00           -5.715403314228e-01           -6.957139674340e+00           
330       7.205468021721e+00            -3.520813074232e+00           -2.034346964794e+00           -5.948451658642e+00           
340       8.007623511838e+00            -2.682488763439e+00           -5.653347690851e+00           -4.996593662458e+00           
350       9.243324304292e+00            -1.911289836411e+00           -3.038111552325e+00           -8.517974732950e+00           
360       6.435905822268e+00            -1.593995246415e+00           -3.986592366634e+00           -4.794491027190e+00           
370       1.007189345783e+01            -2.386267712275e+00           -2.124702385578e+00           -9.551670220647e+00           
380       9.054463598063e+00            -1.978405796838e+00           -2.554898808747e+00           -8.458233481570e+00           
