@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time  Magnitude   Efield_X   Efield_Y   Efield_Z
@type xy
10        7.429955808776e+01            -3.787563771372e+00           -2.241274235571e+00           7.416909991712e+01            
20        7.121932813779e+01            -2.808111344716e+00           1.055963068200e+00            7.115611114354e+01            
30        7.039903108868e+01            -2.097229046984e+00           -5.926527737868e-01           7.036528953425e+01            
40        6.893393846373e+01            -1.229726307598e+00           1.321155211185e-01            6.892284230079e+01            
50        7.270643892884e+01            -4.671897809839e-01           -2.280269777253e+00           7.266917066518e+01            
60        7.273278392190e+01            -1.218158785587e+00           -2.766863358238e+00           7.266992784749e+01            
70        7.051074088229e+01            -1.189213180812e+00           -8.007518849870e-01           7.049616406726e+01            
80        6.848947905750e+01            -4.105024266553e-01           4.638744181561e-01            6.848667790052e+01            
90        7.086469314059e+01            1.918186674052e-01            3.018898929162e-01            7.086379048570e+01            
100       7.063457574564e+01            -2.159902236390e+00           1.837916688503e+00            7.057761809059e+01            
110       7.121667405058e+01            2.685553265647e+00            4.043929562405e+00            7.105103166160e+01            
120       7.168477497844e+01            -2.954080680377e+00           -4.637759309610e+00           7.147357245605e+01            
130       7.217046080802e+01            5.522581979659e-01            1.181453621986e+00            7.215867648082e+01            
140       7.414470105024e+01            -1.885988286905e+00           -1.404122880215e+00           7.410740975738e+01            
150       7.458131780057e+01            -5.691704796478e+00           -2.090488060198e-01           7.436352439184e+01            
160       7.505110279985e+01            3.666057855901e+00            2.567626816807e+00            7.491752360964e+01            
170       7.246009300962e+01            2.425117976398e+00            -7.122839679814e-01           7.241599639107e+01            
180       6.559767579151e+01            3.543415475514e+00            -3.495155597139e+00           6.540858631225e+01            
190       6.769311746800e+01            -5.492455351510e+00           -2.856786458981e+00           6.740941965242e+01            
200       7.124556701850e+01            1.662564305970e+00            -3.022731275540e+00           7.116199684770e+01            
210       7.268417188452e+01            2.951940813929e+00            -2.690871298383e+00           7.257433499265e+01            
220       7.311018469847e+01            1.942777182561e+00            -4.888587704964e+00           7.292068591088e+01            
230       7.375174412237e+01            3.391606644545e+00            5.164917119882e+00            7.349245128995e+01            
240       7.191155005164e+01            1.566450574239e+00            5.309386222198e-01            7.189252650733e+01            
250       7.575604410561e+01            -1.838030035837e+00           -6.305103975638e-01           7.573111857590e+01            
260       7.372504349111e+01            -1.880685872315e+00           -2.133724920216e+00           7.367015865586e+01            
270       7.377863451618e+01            2.748756436712e-01            8.023261106912e-01            7.377375974738e+01            
280       6.897735042539e+01            -4.014892846396e+00           -3.983233052360e+00           6.874510427361e+01            
290       7.363729571731e+01            -2.965851559996e+00           1.367417679701e+00            7.356483680381e+01            
300       7.643910067634e+01            3.977961784621e-01            -8.204136389920e-02           7.643802155749e+01            
310       7.234607451012e+01            1.728069907196e-01            -1.612869699182e+00           7.232788733332e+01            
320       7.174693818108e+01            1.293529955895e+00            -1.149742920319e+00           7.172606227746e+01            
330       7.559645661354e+01            -5.582735092345e-01           8.500694512450e-01            7.558961545834e+01            
340       7.437690670918e+01            -2.802368913095e+00           -1.198173622121e+00           7.431443574483e+01            
350       7.385430780101e+01            2.722460953351e-01            -1.753817293658e+00           7.383297899808e+01            
360       7.679154156054e+01            2.290839501434e+00            1.491275892437e+00            7.674287592888e+01            
370       7.224014991712e+01            -4.259995186891e+00           -1.029301597887e+00           7.210708868951e+01            
