@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        7.844558464398e+01            -3.112740963040e+01           -1.540412008257e+00           -7.198903562822e+01           
20        1.068792657721e+02            1.512095498524e+01            1.968995661731e+01            -1.039559511559e+02           
30        2.496760913868e+01            -2.123541588494e+01           -7.959310292134e+00           -1.044451999707e+01           
40        5.406574796974e+01            -1.797201821345e+01           -2.522810636166e+00           -5.092884341272e+01           
50        9.411378517224e+01            1.912945223210e+01            -7.189015057938e+00           -9.186831161637e+01           
60        1.056450051948e+02            -1.094703843574e+01           -9.481670368599e+00           -1.046476344650e+02           
70        6.152524888750e+01            -2.562595654452e+01           -6.924682403603e+00           -5.550419241334e+01           
80        9.932806938596e+01            -2.179176419174e+01           -4.768646142403e-01           -9.690695011965e+01           
90        9.828824329403e+01            -6.129833153053e+00           -1.408802774299e+01           -9.708002569867e+01           
100       5.651786991763e+01            3.978722937088e+00            -7.265549694068e+00           -5.590752338871e+01           
110       1.891190125841e+01            -7.178104399311e+00           -1.655300084446e+01           5.668596782592e+00            
120       7.318125957209e+01            -2.544951727734e-02           -6.889733944178e+00           -7.285621230244e+01           
130       1.131234976074e+02            -6.922248363817e+00           -2.103197010523e+01           -1.109354065301e+02           
140       8.435836984473e+01            -8.454776632837e+00           -1.227920378100e+01           -8.303055142208e+01           
150       1.233597342259e+02            -1.459968220968e+01           -2.337338670218e+01           -1.202420812433e+02           
160       9.330803235001e+01            -1.369678242561e+01           -1.465730209688e+01           -9.112601465804e+01           
170       1.199482739190e+02            -1.203587474992e+01           4.658901200566e+00            -1.192519214719e+02           
180       1.036912998884e+02            -4.326141095685e-01           -1.488214132771e+00           -1.036797170920e+02           
190       1.172768151847e+02            -3.037386564544e+00           -2.350609622454e+01           -1.148568200109e+02           
200       8.160349590345e+01            -8.543328558439e+00           -3.208013766075e+01           -7.454533418313e+01           
210       9.125742800898e+01            -2.820695816346e+01           3.669578161736e+00            -8.671112889413e+01           
220       1.031360911021e+02            4.184163138070e+00            -2.210899262898e+01           -1.006515698416e+02           
230       1.204574099206e+02            1.616835834591e+01            -2.319861224348e+00           -1.193448366587e+02           
240       7.792397275599e+01            2.146466578758e+01            2.109023071574e+01            -7.187917515568e+01           
250       9.751701119975e+01            -1.744023980068e+01           -6.710734503333e+00           -9.570982996251e+01           
260       1.087638280089e+02            5.333887193796e+00            -6.037080494007e+00           -1.084650800473e+02           
270       9.741731177682e+01            9.245068918344e+00            2.315923400398e+01            -9.417171133024e+01           
280       8.610217503227e+01            2.735072531997e+01            9.033688989163e+00            -8.114132629559e+01           
290       9.205488587644e+01            -2.262596743188e+01           1.278999348465e+01            -8.830958995578e+01           
300       9.444562258983e+01            -1.582352894608e+01           9.308833029511e+00            -9.264414274902e+01           
310       9.556817926871e+01            3.961114625332e+00            5.014048515846e+00            -9.535431703464e+01           
320       1.179332793901e+02            -2.769732793873e+00           -9.579247199197e+00           -1.175109568978e+02           
330       5.701190518455e+01            3.672825373016e+00            -5.478692050674e+00           -5.662907044942e+01           
340       6.151337086373e+01            -1.391801869816e+01           -2.061481711023e+00           -5.988266730609e+01           
350       1.038710034903e+02            1.958188560390e+01            -2.174408144039e+00           -1.019853277266e+02           
360       8.302851724612e+01            1.355422882955e+01            -5.653417959644e+00           -8.171937605183e+01           
370       1.257601268781e+02            3.934119856437e+00            -3.333453822483e+00           -1.256543684038e+02           
380       1.041186244703e+02            -5.952144073133e+00           1.769458240668e+00            -1.039332909132e+02           
390       1.179283484764e+02            -4.948703196516e+00           -5.698897698047e+00           -1.176865679510e+02           
400       1.173079973215e+02            -1.568390526176e+01           -1.323919917867e+01           -1.154985062952e+02           
410       1.100471796907e+02            4.053477582657e+00            -3.277409199689e+00           -1.099236538071e+02           
420       8.635552289266e+01            1.283178876428e+01            2.897186599849e+01            -8.033213872255e+01           
430       7.808892494930e+01            5.285661491946e+00            5.349964475520e+00            -7.772592786478e+01           
440       1.133754231736e+02            -2.563552093758e+01           5.952959476918e+00            -1.102785968333e+02           
450       9.437100291366e+01            -1.086979068754e+01           8.405798234096e+00            -9.336528475502e+01           
460       8.861549068338e+01            -1.436641250928e+01           1.307956448840e+01            -8.645944930118e+01           
470       8.578238846094e+01            -2.213832838825e+01           -5.765934777339e+00           -8.267567104282e+01           
480       1.009027665394e+02            -6.888417919325e+00           1.500516432899e+01            -9.954276988975e+01           
490       8.536731284805e+01            1.095240776095e+01            -8.136983395837e+00           -8.426987817928e+01           
500       8.977550318372e+01            2.209652181306e-01            2.879877685898e+01            -8.503071561318e+01           
510       1.112922924754e+02            -2.661221294935e+00           -5.716335836127e+00           -1.111135264955e+02           
520       1.072421775704e+02            -2.540626712842e+01           -2.315129234041e+01           -1.015845652823e+02           
530       7.464910947765e+01            1.313227584063e+00            -9.787190334452e+00           -7.399307997695e+01           
540       5.547641649136e+01            2.385402822529e+00            -1.505880237583e+01           -5.334018289342e+01           
550       8.742294474479e+01            -2.594787363686e+01           2.518399950972e+01            -7.959425412849e+01           
