@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        8.324754935118e+01            -4.573112642453e+01           -1.894793120220e+01           -6.693126662538e+01           
20        9.238404560135e+01            -6.851588942888e+00           6.122319807289e+01            -6.884466303468e+01           
30        1.096000796375e+02            -1.415123454025e+01           -3.334070856626e+00           -1.086315055086e+02           
40        7.348738872778e+01            -2.556666431928e+01           5.058222949900e+00            -6.871067135607e+01           
50        1.058555729303e+02            1.402330305039e+01            1.544860928710e+01            -1.037790429859e+02           
60        6.668900490115e+01            1.331763091841e+01            -1.030050890144e+01           -6.452878115847e+01           
70        1.165995195289e+02            -3.612841591189e+01           8.385281286713e+00            -1.105435324920e+02           
80        8.226169092766e+01            -1.995508785255e+01           -7.355354968548e+00           -7.946495464267e+01           
90        8.833659269644e+01            -3.552354072826e+00           -3.327361223763e+01           -8.175329423588e+01           
100       1.137608207514e+02            1.641101387178e+01            -2.469655486445e+01           -1.098284259177e+02           
110       8.420489695150e+01            -1.184375908482e+00           -2.309933619814e+01           -8.096593475978e+01           
120       1.068800662805e+02            1.241266799704e+01            -3.991663724470e+00           -1.060817649836e+02           
130       1.172401008495e+02            -2.752175776003e+01           -1.886916165206e+01           -1.123910531828e+02           
140       9.581868794364e+01            -1.033320509313e+01           -1.168473001833e+01           -9.454053583591e+01           
150       6.823555689318e+01            -1.174382688331e+01           -2.211256190306e+01           -6.347604556634e+01           
160       9.453516399886e+01            -8.094879334962e+00           -7.612688822421e+00           -9.387980150030e+01           
170       8.952224872461e+01            -9.808193632271e+00           4.353335529263e+00            -8.887677325462e+01           
180       6.159532942326e+01            -1.978900599609e+01           9.897032257052e+00            -5.748415956547e+01           
190       1.564688699104e+02            5.535577163547e+01            -3.634930734732e+01           -1.417637952830e+02           
200       1.166550101910e+02            1.718541185629e-01            -4.018530167644e+01           -1.095148546911e+02           
210       9.835135306475e+01            -3.737685723787e+01           1.129510205947e+01            -9.026837686672e+01           
220       7.927483088503e+01            1.464676804610e+00            -8.637701624927e+00           -7.878923558676e+01           
230       6.501471909536e+01            -3.272753849452e+00           5.968383480677e+00            -6.465741395939e+01           
240       6.417678491542e+01            3.128435937348e+01            2.957202772330e+01            -4.759667800386e+01           
250       1.026303073586e+02            -3.419794164595e+00           -7.118294474321e+00           -1.023260224976e+02           
260       6.933764515892e+01            -1.293135994931e+01           -5.044648555595e+00           -6.793408928510e+01           
270       7.301876720100e+01            -1.714529681468e+01           3.432750391538e+01            -6.212408257375e+01           
280       1.317616055920e+02            3.324236876781e+01            2.020429040689e+01            -1.258882531297e+02           
290       6.393954212512e+01            -2.633527418977e+01           9.236377715634e+00            -5.752745177055e+01           
300       7.060400239007e+01            -1.424030323804e+01           9.913020599407e+00            -6.843881164793e+01           
310       4.340662634984e+01            1.160349358847e+01            -1.382849257663e+00           -4.180408922040e+01           
320       8.767920498085e+01            5.521130381600e+00            7.241676136032e+00            -8.720503558926e+01           
330       9.072724249426e+01            1.726825300254e+01            2.220138927125e+01            -8.625739552803e+01           
340       8.719346098035e+01            -1.444221871834e+01           5.080258172070e+00            -8.583887774854e+01           
350       6.398593012314e+01            1.435700089863e+01            -1.761549673390e+01           -5.981446358314e+01           
360       8.240345975972e+01            2.047618252322e+01            1.031499004526e+01            -7.914958692257e+01           
370       9.948079738632e+01            -1.354981302533e+01           -1.382141085227e+01           -9.757971212116e+01           
380       6.210861274115e+01            -1.967174991597e+01           2.182886795792e+01            -5.471747943344e+01           
390       8.643758703177e+01            -1.840285436425e+01           1.305131027624e+01            -8.344132491276e+01           
400       1.006234936273e+02            -2.364536883894e+01           -3.990380954168e+01           -8.929540853982e+01           
410       6.257310218829e+01            2.269969437510e+01            1.016606364662e+01            -5.741748986742e+01           
420       8.446949279786e+01            7.167131210807e+00            3.563232085735e+01            -7.625001740363e+01           
430       7.201487076338e+01            -5.260692462356e+00           1.229228537121e+01            -7.076274758823e+01           
440       6.701305649718e+01            -2.209365762126e+01           -6.021643741323e-01           -6.326339725367e+01           
450       6.797437562689e+01            -1.088634520192e+01           1.842739729145e+01            -6.451693001897e+01           
460       1.156999517619e+02            -2.562542050148e+01           2.256321334855e+01            -1.105473566632e+02           
470       9.702601750742e+01            -2.846629112629e+01           -1.636816104175e+01           -9.130061142717e+01           
480       7.737440761877e+01            -7.492682939216e+00           1.525159891694e+01            -7.548541175091e+01           
490       9.556665222935e+01            8.146259248901e+00            -1.795418162918e+00           -9.520189048646e+01           
500       7.089347403000e+01            -5.685790315936e+00           3.305959802625e+01            -6.245493917112e+01           
510       1.028705023932e+02            -3.058274058168e+01           2.306695002758e+01            -9.547225805213e+01           
520       8.009616356563e+01            -1.901189602044e+01           1.010604973576e+00            -7.780052638143e+01           
530       7.676883255666e+01            3.622664173765e+01            -2.265120526440e+01           -6.378092959964e+01           
540       9.998073938168e+01            2.215398580367e+01            -6.885521506884e-01           -9.749294875145e+01           
550       9.604648859605e+01            -4.173195494833e+01           3.864454060807e+01            -7.739490544612e+01           
560       9.049236313749e+01            -4.953857890827e+01           -2.477792826491e+00           -7.568789552277e+01           
570       1.032358636054e+02            7.056065278025e+00            -5.251225000389e+01           -8.860202636886e+01           
580       6.378841002970e+01            1.076011147752e+01            -5.540840863809e+00           -6.262970810750e+01           
590       1.119724974251e+02            6.967473048145e+00            -1.109585345610e+01           -1.112033117089e+02           
600       9.246205062458e+01            -1.901272135853e+00           -2.676983518607e+01           -8.848159070721e+01           
610       9.144023564681e+01            -1.104216035474e+01           3.109254641920e+01            -8.527978041139e+01           
620       8.906529960360e+01            1.568235992203e+01            3.597827007733e+01            -7.995158074108e+01           
630       8.641825082266e+01            1.021060330709e+01            1.449542844281e+01            -8.457978605797e+01           
640       1.081148361035e+02            -2.595761608640e+01           3.085677501172e+01            -1.003139042640e+02           
650       7.323233553443e+01            1.875556727753e+01            -7.482599488402e+00           -7.039328354908e+01           
