@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time  Magnitude   Efield_X   Efield_Y   Efield_Z
@type xy
10        1.917992449609e+02            2.013157483181e+00            -1.399114959145e+01           -1.912776654438e+02           
20        1.825743300218e+02            -2.327836737467e+00           1.735648925844e+00            -1.825512385109e+02           
30        1.819579303353e+02            -3.538887267006e+00           7.367118502995e+00            -1.817742838076e+02           
40        1.818847812360e+02            2.841790125154e+00            1.270089768765e+00            -1.818581445692e+02           
50        1.909114836994e+02            -8.430130875305e+00           2.588375705917e+01            -1.889607330168e+02           
60        2.003228951069e+02            4.842617749408e+00            4.747814991925e+00            -2.002080657969e+02           
70        1.876226569639e+02            -2.125843905772e+01           1.012868143958e+01            -1.861390608854e+02           
80        1.698520372812e+02            6.479895812386e+00            -6.518479864328e+00           -1.696031690126e+02           
90        1.714151009997e+02            -8.962648952094e+00           -1.270038899746e+01           -1.707088395304e+02           
100       1.896151483462e+02            -1.089760815332e+00           -2.491409146999e+00           -1.895956481151e+02           
110       1.803816351169e+02            2.371850347970e+00            2.006918779146e+00            -1.803548748728e+02           
120       1.786297030035e+02            -1.316123067540e+01           4.290453544969e+00            -1.780925175593e+02           
130       1.798973332927e+02            -1.613130216323e+01           -3.291701304924e+00           -1.791423911833e+02           
140       1.791817446275e+02            -6.405350113484e+00           1.525830635050e+01            -1.784159555224e+02           
150       2.004689230277e+02            -6.315303005367e+00           -6.679370144790e+00           -2.002580636636e+02           
160       1.780233490133e+02            -9.311845145381e+00           -8.325532221648e+00           -1.775845934960e+02           
170       1.811637776559e+02            4.112084097577e+00            -6.199618994111e+00           -1.810109660304e+02           
180       1.816553025043e+02            4.825872589181e+00            -1.804656439336e+00           -1.815822213126e+02           
190       1.828715043777e+02            1.507944386532e+01            -3.306800270079e+00           -1.822187217550e+02           
200       1.815675290241e+02            2.404967089621e+00            1.687882118905e+00            -1.815437544592e+02           
210       1.800977421074e+02            -1.901915007262e+00           -9.118162051156e-01           -1.800853909197e+02           
220       1.796501904388e+02            9.500012540631e+00            1.466335778311e+01            -1.787985643817e+02           
230       1.776998496939e+02            -2.290353817024e+00           -8.955348348284e+00           -1.774592702469e+02           
240       1.851416980702e+02            -2.099578075146e+01           -6.224632743919e+00           -1.838419960242e+02           
250       1.765579177049e+02            1.565789805250e+01            9.356366861835e+00            -1.756131741414e+02           
260       1.856672664265e+02            -1.107798556358e-02           9.453608336693e+00            -1.854264355182e+02           
270       1.875765868060e+02            2.657525345265e+00            2.000740348159e+01            -1.864875794329e+02           
280       1.707934742341e+02            6.009873983511e+00            1.503117502850e+00            -1.706810853417e+02           
290       1.919229930543e+02            1.270297687988e+01            3.795581256728e+00            -1.914645220510e+02           
300       1.720109840482e+02            -8.532305638164e+00           6.683667832789e+00            -1.716691788820e+02           
310       1.815430776155e+02            8.515925433428e+00            -3.008559030138e+00           -1.813182743595e+02           
320       1.943044498507e+02            -1.973687813537e+01           2.081506960023e+01            -1.921754608445e+02           
330       1.874523154212e+02            -8.060043094299e+00           -4.472034840759e+00           -1.872255515855e+02           
340       1.943612510190e+02            -8.501606137018e+00           -3.264028994630e+00           -1.941477908849e+02           
350       1.859091299863e+02            -2.292979590620e+01           1.706017993561e+01            -1.836991544143e+02           
360       1.789315270182e+02            -1.326645935680e+01           -2.386288432712e+00           -1.784230871965e+02           
370       1.767165933766e+02            -3.668528811711e+00           -6.612782879213e-01           -1.766772735301e+02           
380       1.700662218686e+02            -1.727465813059e+01           1.224707148896e+01            -1.687427487245e+02           
390       1.938547838677e+02            1.228351417534e+01            1.240513101164e+01            -1.930671003368e+02           
400       1.885658736398e+02            -4.991999617187e+00           -4.252499255770e+00           -1.884518105284e+02           
410       1.859609361305e+02            -4.063160171226e+00           -4.585812274408e+00           -1.858599763848e+02           
420       1.903655796609e+02            -5.612948957070e+00           -2.651886109179e+00           -1.902643325053e+02           
430       1.834560499491e+02            9.184331748726e+00            -7.780104440954e+00           -1.830607557292e+02           
440       1.751323990726e+02            2.071910322860e+01            -1.265204598565e+01           -1.734416377307e+02           
450       1.707349594139e+02            1.123879475630e+01            -6.997959135751e+00           -1.702208695384e+02           
460       1.642739428843e+02            -1.171158473022e+01           4.523279061526e+00            -1.637934890049e+02           
470       1.910318160713e+02            -4.121328628648e+00           7.848925818030e+00            -1.908260039024e+02           
480       1.909197989076e+02            -1.502047820435e+01           9.133482061233e+00            -1.901087434993e+02           
490       1.940380387820e+02            -5.827131711142e+00           5.429617472738e-01            -1.939497621110e+02           
500       1.790971235819e+02            -3.201011117256e+00           1.328212115594e+01            -1.785752459350e+02           
510       1.877806085528e+02            1.308181210734e+00            -4.052453029969e+00           -1.877323180351e+02           
520       1.830596996765e+02            -4.205415044266e+00           8.650304507421e+00            -1.828068389364e+02           
530       1.770244245785e+02            1.419316788631e+01            1.821877561507e+01            -1.755114728381e+02           
540       1.690404013019e+02            -2.222135337979e+01           8.130090345365e+00            -1.673761343719e+02           
550       1.855260459888e+02            7.226171693074e-01            9.143054996390e+00            -1.852992069870e+02           
560       1.800743864473e+02            -8.637469956942e+00           8.727093935646e+00            -1.796552715579e+02           
570       1.836271630631e+02            -2.279889547179e+00           -1.883852710048e+01           -1.826440445646e+02           
580       1.831480727589e+02            -4.523601998899e+00           -8.246152374496e+00           -1.829064092679e+02           
590       1.844011326460e+02            3.913108187671e+00            1.138090686002e+01            -1.840079896756e+02           
600       1.765201671518e+02            3.210817002344e+00            -6.563305863657e+00           -1.763688835413e+02           
610       1.772602322897e+02            -5.646095766386e-01           -1.141669403572e+00           -1.772556564920e+02           
620       1.818879397497e+02            1.121584898403e+01            -1.590843039634e+01           -1.808434383666e+02           
630       1.998184693378e+02            1.665304689249e+01            -1.131236253162e+01           -1.988017282914e+02           
640       1.855225420937e+02            -1.036108748736e+01           1.362855960627e+01            -1.847309499084e+02           
650       1.636689888869e+02            -1.169947089411e+01           -1.351625379403e+01           -1.626898005021e+02           
660       1.856160423145e+02            5.288310924627e+00            -3.225611290379e+00           -1.855126528403e+02           
670       1.757811883788e+02            -8.856339238213e+00           1.317464125977e+01            -1.750629037542e+02           
680       1.804785331581e+02            -1.794882230417e+00           -3.790736427196e+00           -1.804297914592e+02           
690       1.740508140839e+02            -7.434466637276e+00           -2.490576049212e+00           -1.738741257923e+02           
