@    title "Magnitude of Electric Field"
@    xaxis  label "Residues"
@    yaxis  label "MV/cm"
#time  EField_Magnitude
@type xydy
21        5.982526564361e-01            4.432326695476e-02            
22        2.768824501791e+00            2.767473456139e-02            
23        5.970625070247e+00            7.099715108318e-02            
24        1.143131131845e-01            1.189803342083e-02            
25        3.065255237478e-02            1.220018089258e-02            
26        2.651536908156e-02            1.019219417582e-02            
27        5.890275878483e-02            1.763918043615e-02            
28        1.483799283135e-01            2.012692983681e-02            
29        5.396583746770e-02            1.238795964071e-02            
30        9.070685636122e-02            1.998696829156e-02            
31        3.431409726586e-01            2.237606163634e-02            
32        3.152247574091e-02            1.073794969334e-02            
33        1.807438829323e-01            1.407291167879e-02            
34        4.094157924306e-01            5.711379205723e-02            
35        3.771153360122e-01            2.330751431347e-02            
36        2.538608170485e-01            1.164677097078e-02            
37        5.126535723615e-01            8.244056306973e-02            
38        6.923478683658e-01            1.451357845115e-02            
39        5.299566391520e-01            2.216872873317e-02            
40        3.854924175078e-01            7.879603661703e-03            
41        3.899757679610e-01            1.680288157371e-02            
42        1.999036429781e-01            5.476181870522e-02            
43        2.171962525057e-01            2.839508645804e-02            
44        2.825778578093e-01            2.385100472342e-02            
45        2.871707432910e-01            1.641644350688e-02            
46        8.505491135158e+00            1.390757115769e-01            
47        3.383079248364e-01            3.307137990932e-02            
48        5.043974417661e-01            2.990331672654e-02            
49        5.528234356561e+00            8.831889738634e-02            
50        8.703201433735e-02            2.226711053148e-02            
51        2.687508994142e-01            3.718003214203e-02            
52        7.599804906875e+00            1.545050352233e-01            
53        2.922753371719e-01            3.661041126421e-02            
54        7.586370175540e-01            2.853343042595e-02            
55        3.087687543238e+00            1.886933993298e-01            
56        2.685129157148e+00            1.376954803236e-01            
57        1.622711943227e+00            6.064468446178e-02            
58        3.091254764975e+00            9.400516886416e-02            
59        9.789970324280e+00            3.019813398922e-01            
60        5.478606528960e+00            3.145402069779e-01            
61        1.670184907677e+00            2.081032624495e-01            
62        5.012680916340e+00            3.951768401668e-01            
63        3.112671757400e+01            2.916852197706e+00            
64        1.091023689154e+02            7.971519290248e+00            
65        1.064921930018e+02            1.085011214200e+01            
66        1.971072963874e+01            3.462527881897e+00            
67        7.400954938095e+00            7.905133976864e-01            
68        3.298666787009e+01            7.440609615807e-01            
69        3.795407866998e+00            3.284946801178e-01            
70        1.135614521808e+00            5.593434866033e-01            
71        1.835526654731e+00            1.113706154670e-01            
72        4.802341125442e-01            2.010787101471e-01            
73        1.188958229313e-01            3.516512814627e-02            
74        4.616974099778e+00            1.100251471292e-01            
75        3.569435120429e-01            1.705683199309e-02            
76        8.010063286721e-01            3.503664923817e-02            
77        1.083067665021e+01            1.809594369093e-01            
78        5.785980958829e-01            1.651590876561e-02            
79        8.663393296975e-01            2.154209691646e-02            
80        1.251322891478e+00            8.095054574368e-02            
81        1.181122612133e+00            3.348733439872e-02            
82        7.904845930557e-01            3.495767209658e-02            
83        9.575493089375e-01            6.715420045873e-02            
84        3.970206366905e-01            1.036709789861e-01            
85        8.196330609597e-01            6.312434365356e-02            
86        2.848293598368e-01            4.507450231990e-02            
87        1.655141823030e-01            5.362442495325e-02            
88        4.905106365573e-01            8.246768243523e-02            
89        3.917223051350e-01            5.790507166303e-02            
90        6.940704415519e-02            2.827340630611e-02            
91        7.014875525782e-01            5.432713233485e-02            
92        1.042227856453e+00            7.730472136227e-02            
93        4.465011557185e-02            2.081107061642e-02            
94        3.924915049956e-01            2.664083200244e-02            
95        8.944596589680e-01            4.013775878402e-02            
96        9.599801177764e-01            6.109068449735e-02            
97        7.339804231234e+00            1.352761626017e-01            
98        4.838292327531e-01            1.741472512728e-02            
99        5.635942579267e-01            1.926647914999e-02            
100       2.911382755554e-01            1.331109314434e-02            
101       5.852561668570e-02            2.223969732647e-02            
102       2.745777919093e-01            7.278389121735e-03            
103       1.837246347245e-01            5.005251102850e-02            
104       2.304425961952e-01            1.026256749568e-02            
105       1.299203500232e-01            6.762781117841e-03            
106       2.794927193492e-01            3.305980479347e-02            
107       2.316500827282e-01            7.402011347445e-03            
108       1.366592741532e-01            6.579809128408e-03            
109       1.324806160592e-01            1.715821077352e-02            
110       2.708971732480e-01            2.732824274158e-02            
111       1.075259014716e-01            7.694927099259e-03            
112       4.538299819396e-02            5.542040848187e-03            
113       2.017484352351e+00            1.065418966462e-02            
1         1.922698434630e+01            1.452466038651e+00            
2         1.147192421713e+02            9.990816405679e+00            
4         4.934858111838e+01            3.569905216126e+00            
