@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        5.366955890179e+01            -7.151352236615e+00           -1.543204651459e+01           5.090315957062e+01            
20        4.596975922058e+01            1.131804488800e+01            -1.508017919597e+01           4.192503808143e+01            
30        4.875564531298e+01            -1.411604206476e+01           -3.028047430271e+01           3.550976178903e+01            
40        2.943952120701e+01            -2.105400581339e+00           -9.779490245730e+00           2.768779998165e+01            
50        5.265815734401e+01            -8.227827754250e+00           -1.154782021305e+00           5.199856597827e+01            
60        2.679342021431e+01            -7.163249667136e+00           -1.311615061085e+01           2.223829611594e+01            
70        4.328590273810e+01            -2.190874138025e+00           -3.783848331690e+01           2.090738210873e+01            
80        2.089380678795e+01            -1.611168470002e+01           -1.282896035533e+01           -3.518885394675e+00           
90        2.841241909821e+01            1.380030643430e+01            3.842896088070e+00            2.453669193246e+01            
100       3.278373817987e+01            2.224742123279e+01            -7.991139198309e+00           2.271491650546e+01            
110       1.979850127837e+01            1.042716000326e+01            -1.564100575674e+01           6.214010464554e+00            
120       4.749169493877e+01            9.662628981911e+00            2.462802304486e+00            4.643306251072e+01            
130       4.256206974834e+01            -2.505409322415e+01           2.657374672098e+01            2.185539245099e+01            
140       2.865013352611e+01            9.418519383602e+00            -1.021440762067e+01           2.505568838894e+01            
150       4.538086240463e+01            1.210577035442e+01            2.846422352631e+01            3.320633939112e+01            
160       5.774937361333e+01            1.286579495540e-01            -9.451940932881e+00           5.697046965284e+01            
170       2.193474361929e+01            1.238483441464e+01            -9.929361814581e-01           1.807658518376e+01            
180       1.294833047864e+01            -5.562305770664e+00           -2.952950814797e+00           1.131371283810e+01            
190       3.005246667868e+01            -2.661810681495e+01           -1.826455409809e+00           1.383080632852e+01            
200       3.130325443974e+01            1.308759411057e+00            -1.968928516984e+01           2.430047194653e+01            
210       4.061552794726e+01            1.175137269914e+01            1.590191928672e+00            3.884581881941e+01            
220       4.032247313515e+01            -5.903668778004e+00           8.814326326028e+00            3.890187895350e+01            
230       4.021818657032e+01            2.063322857115e+01            -1.620533640823e+01           3.048211740730e+01            
240       6.813279739563e+01            -8.213701337968e+00           -3.491848227371e+00           6.754568962740e+01            
250       4.491654839770e+01            -1.770135409802e+01           -2.747860280060e+01           3.080721946534e+01            
260       2.385457318001e+01            6.405465014726e+00            -2.274658780110e+01           3.256289752557e+00            
270       3.099665952239e+01            5.048058344392e-01            5.273875004462e+00            3.054053560522e+01            
280       1.883913949346e+01            -1.888157513831e+00           7.284217158998e+00            1.727102250700e+01            
290       4.785421700431e+01            -5.593855805467e+00           -3.554460322736e+00           4.739304457552e+01            
300       6.248796239986e+00            -4.634271236515e+00           1.199734303210e+00            4.016419071384e+00            
310       2.708614986768e+01            5.733263553480e+00            -7.030294612412e+00           2.552183695080e+01            
320       2.651157742740e+01            4.905979700542e+00            -1.054795617055e+01           -2.382300823765e+01           
330       3.260274033926e+01            5.909013190452e+00            3.313410396095e+00            3.189112027339e+01            
340       4.846494017490e+01            -7.996677079397e+00           -2.208843988606e+01           4.239108874805e+01            
350       1.335022510084e+01            -1.427393069715e+00           -1.995484723208e+00           1.312284648951e+01            
360       6.454272724890e+01            -1.810792733729e+01           2.164075450445e+01            5.804777646690e+01            
370       3.463595216579e+01            -2.756455175608e+01           7.210022752756e+00            1.969416768543e+01            
380       3.439801935303e+01            -2.175301898818e+01           -1.086180958944e+01           2.433209799327e+01            
390       3.921610777217e+01            1.193624610395e+01            -1.074432544758e+01           3.577692843749e+01            
400       1.588781825933e+01            -1.526148568766e+01           2.498091980540e+00            3.642713288699e+00            
410       4.646082247605e+01            -2.412231252794e+01           1.783598998849e+01            3.547674625139e+01            
420       4.268460211522e+01            -4.735144969906e+00           1.981725800542e+01            3.750773180286e+01            
430       1.927619513400e+01            -5.580826935557e+00           1.601933292094e+01            9.154618633657e+00            
440       1.576304680740e+01            -1.322042267686e+00           4.538287866909e+00            1.503761258085e+01            
450       4.424281856871e+01            5.256515150384e+00            -2.178444776437e+01           3.814752782264e+01            
460       6.299983967765e+01            -4.038160090973e+01           -5.910161288842e+00           4.799350061119e+01            
470       6.729923689447e+01            -1.027191138862e+01           -5.376638937130e+01           3.915163466544e+01            
480       6.287845753167e+01            3.207436368856e+00            1.087124684679e+01            6.184843381605e+01            
490       5.216939212914e+01            1.575653418543e+01            4.241480506660e+00            4.955186120318e+01            
500       3.582417094305e+01            -1.834911748385e+01           1.462425495182e+01            2.707050569207e+01            
510       2.577752216338e+01            -2.304720748172e+01           1.079401937891e+01            4.098294990078e+00            
520       2.790715029931e+01            -7.624782200103e-01           -1.453645069481e+01           2.381006648437e+01            
530       3.014301153923e+01            -4.269452244977e+00           1.087568302156e+00            2.981929102729e+01            
540       5.159457275112e+01            -5.369352856935e+00           -2.457506979322e+01           4.504704132267e+01            
550       7.410574077767e+01            -3.049767937450e+01           3.794084011590e+01            5.587526304436e+01            
560       2.552603557231e+01            1.449977100817e+01            -6.619077699822e+00           1.993797740878e+01            
570       2.025487066262e+01            -1.228202396277e+01           -1.590178766588e+00           1.602757013486e+01            
580       2.562351020376e+01            1.760899295150e+01            -5.903211525546e+00           1.765332082303e+01            
590       5.713336587244e+01            -2.385178023056e+01           5.119961180753e+00            5.166333393477e+01            
600       5.319528285910e+01            1.849852057367e+01            -5.858712105308e+00           4.952997423290e+01            
610       3.676461873502e+01            4.117944866116e+00            7.963751313300e+00            3.565471057001e+01            
620       1.904329395135e+01            2.883639221221e+00            -4.376527655356e+00           1.830785828657e+01            
630       7.528008125118e+01            -3.929179643631e+00           4.871844157048e+00            -7.501944624576e+01           
640       5.388417235254e+01            1.531364560704e+01            4.093421036081e+01            3.151803785894e+01            
650       5.158464280605e+01            1.811883904367e+01            8.828967168323e+00            4.748402240625e+01            
660       2.360924956613e+01            -1.469321569779e+01           1.943523068132e+00            1.837739904387e+01            
670       2.496243591785e+01            3.490252025690e+00            2.460977981277e+01            2.302191416168e+00            
680       1.301517268942e+01            1.204120704348e+01            9.663791610915e-01            4.844601571701e+00            
690       4.859153645389e+01            -1.676516826652e+01           -2.406477441832e+01           3.874213701050e+01            
700       6.376430770738e+01            -1.069128650658e+00           7.315575395734e+00            6.333424238087e+01            
710       3.872532434445e+01            2.742713435650e+00            -7.825211329226e+00           3.782716399951e+01            
720       3.966677470304e+01            3.053128341678e+01            6.220016677463e+00            2.454801704411e+01            
730       1.703528410167e+01            5.672146609637e+00            1.419283451914e-01            1.606261229091e+01            
740       4.138793724994e+01            3.528090475433e+01            -1.488661507195e+01           1.570375118309e+01            
750       5.573780149375e+01            -2.430087070420e+00           3.658375334808e+01            4.198125990431e+01            
760       2.481626996142e+01            8.470704315298e+00            -2.074630377892e+01           1.066233101689e+01            
770       2.919528163698e+01            1.433385708363e+01            -7.904167638357e-01           2.542204264626e+01            
780       3.257568060879e+01            1.857865750805e+01            1.027512038249e+01            2.470688878532e+01            
790       1.597596060980e+01            3.430022406365e+00            1.457592076930e+01            5.568554338869e+00            
800       4.406198942722e+01            -1.326659636117e+00           2.516332057116e+01            3.614562469134e+01            
810       2.679210365528e+01            -2.168706881675e+01           1.045923360204e+00            1.569693947041e+01            
820       3.463317438986e+01            9.405486244809e-01            -1.091197506421e+01           3.285575956817e+01            
830       5.143399285897e+01            -8.828802578299e+00           1.294185183770e+01            4.898996159889e+01            
840       2.126078391655e+01            -2.859052272995e-01           -5.592368709548e+00           2.051010977941e+01            
850       2.816828150312e+01            1.749938830909e+01            5.450604432391e+00            2.138958632065e+01            
860       2.169834342729e+01            7.455833368793e+00            -1.645573714205e+01           1.201820999057e+01            
870       4.711882612486e+01            -1.647588797515e+01           -2.298978221630e+01           3.768552513184e+01            
880       5.612666235178e+01            -2.362869397416e+01           2.016860822799e+01            4.674520606407e+01            
890       2.350114431067e+01            -1.831580865132e+01           7.157107620627e+00            1.286898394847e+01            
900       5.236514539288e+01            2.855210897640e+01            -1.118710588534e+01           4.244683953992e+01            
910       4.080355210280e+01            -6.996460918916e+00           -2.552570236562e+01           3.105507877236e+01            
920       4.718423982339e+01            -1.180402793752e+01           -1.977288674735e+01           4.118313200617e+01            
930       2.451531361589e+01            1.316500934035e+01            -6.212203139160e+00           -1.972540653350e+01           
940       4.391070893162e+01            2.185026022109e+01            -1.305378571279e+01           3.578149194364e+01            
950       2.875115153782e+01            3.671814084963e+00            9.677709413277e+00            2.682328161483e+01            
960       5.302628136786e+01            1.545858761356e+01            -2.885259846924e+00           5.064083194728e+01            
970       5.642348779179e+01            1.325256401717e+01            -3.974150808193e+01           3.779672018754e+01            
980       4.220799601290e+01            9.703522857799e+00            -3.207946960029e+01           2.565665998795e+01            
990       6.106660702894e+01            -1.621529992592e+01           -1.633450757292e+01           5.656304804985e+01            
1000      2.346595835736e+01            1.310464588833e+01            5.912875962991e+00            1.854608733984e+01            
1010      1.764980435642e+01            1.402645909127e+01            -5.355677430380e+00           9.278510572428e+00            
1020      2.243759826311e+01            8.475688738276e+00            1.085843055915e+01            1.771166288130e+01            
1030      1.057081710499e+01            1.022630657791e+01            -2.288989176572e+00           -1.387572193243e+00           
1040      3.760784366498e+01            -8.824267914070e+00           -2.192021553546e+01           2.925724443260e+01            
1050      1.995873308878e+01            -1.035777452890e+01           -3.053037326892e+00           1.678530596677e+01            
1060      2.174718610766e+01            1.757674555626e+00            6.999455884832e+00            2.051483124654e+01            
1070      6.456567467804e+01            -3.749845314682e+00           1.213480218270e+01            -6.330411979274e+01           
1080      8.069703715842e+00            4.596160214246e+00            -4.255590550424e+00           5.087767527472e+00            
1090      5.817047063378e+01            -8.635840005328e+00           -1.009914161851e+01           5.663243999447e+01            
1100      5.371416600425e+01            4.055280535033e+01            -1.524822461999e+01           3.175174410467e+01            
1110      5.523188294491e+01            1.964982569358e+01            -1.473952815073e+01           4.946909695705e+01            
1120      4.097861052081e+01            1.522981447658e+01            1.051312085524e+01            3.656191407884e+01            
1130      4.956999295713e+01            -2.541163378786e+01           9.150500156418e+00            4.156562782984e+01            
1140      4.217040304358e+01            -2.463800974849e+01           -3.202661657041e+00           3.407424726684e+01            
1150      4.841044133775e+01            -2.653927529579e+01           5.500134527039e+00            4.011217044084e+01            
1160      5.903320722019e+01            3.807750876694e+01            9.298913825559e+00            4.414241817651e+01            
1170      3.649183608723e+01            -3.614742923985e+01           1.830405096183e+00            4.654790817101e+00            
1180      4.266023872261e+01            1.369618385476e+00            3.555135198117e+00            4.248977673596e+01            
1190      6.347467306493e+01            -1.391072573409e+01           2.791320436932e+01            5.528452633501e+01            
1200      7.138152155287e+01            -3.142433009518e+00           -2.878691376864e+01           6.524385281128e+01            
1210      2.243995145355e+01            -9.394806057684e+00           -4.410305675381e+00           1.989568406026e+01            
1220      3.026860286077e+01            1.523593771934e+01            1.031980911896e+01            2.403239606663e+01            
1230      3.911402058529e+01            2.602863440025e+01            -5.020906358765e+00           2.876121167373e+01            
1240      4.799814820436e+01            3.688806035371e+01            2.177509693760e+01            2.165498528622e+01            
1250      2.240598116323e+01            3.545970251149e+00            -1.012736983990e+01           1.966953143801e+01            
1260      4.730223108382e+01            7.929090356070e+00            -2.347762934450e+01           4.029182934535e+01            
