-200.0                        4.065406305138554e-55
-199.5995995995996            1.0408553187628067e-54
-199.1991991991992            2.654721560545769e-54
-198.7987987987988            6.74512170136465e-54
-198.3983983983984            1.7072723421339374e-53
-197.997997997998             4.304849981055874e-53
-197.5975975975976            1.0813229979300936e-52
-197.1971971971972            2.7057960597112968e-52
-196.7967967967968            6.744921227575664e-52
-196.3963963963964            1.6749463694724027e-51
-195.995995995996             4.143497979590697e-51
-195.5955955955956            1.0211171228264259e-50
-195.1951951951952            2.5068375305464203e-50
-194.7947947947948            6.130826402348347e-50
-194.3943943943944            1.4936679138499955e-49
-193.993993993994             3.625194282930706e-49
-193.5935935935936            8.764975829765248e-49
-193.1931931931932            2.1111172822349397e-48
-192.7927927927928            5.0654286339665644e-48
-192.3923923923924            1.2107716481929629e-47
-191.991991991992             2.883038795070201e-47
-191.5915915915916            6.83881620059808e-47
-191.1911911911912            1.6160454806354689e-46
-190.7907907907908            3.804244558047422e-46
-190.3903903903904            8.921245256233962e-46
-189.98998998999              2.084129646543138e-45
-189.5895895895896            4.850273023088093e-45
-189.1891891891892            1.1244750974888838e-44
-188.7887887887888            2.597022426838108e-44
-188.3883883883884            5.975080487524019e-44
-187.987987987988             1.36947472533302e-43
-187.5875875875876            3.1268459457600194e-43
-187.1871871871872            7.112153969948446e-43
-186.7867867867868            1.6115285986815817e-42
-186.3863863863864            3.6376179633265955e-42
-185.985985985986             8.17971847157e-42
-185.5855855855856            1.8323221383759565e-41
-185.1851851851852            4.088909543662433e-41
-184.7847847847848            9.089822004992473e-41
-184.3843843843844            2.0130077960378254e-40
-183.983983983984             4.440968947143581e-40
-183.5835835835836            9.760053939807703e-40
-183.1831831831832            2.1368247290188458e-39
-182.7827827827828            4.6604492817294123e-39
-182.3823823823824            1.0125788987682526e-38
-181.981981981982             2.191654852828574e-38
-181.5815815815816            4.72560755136424e-38
-181.1811811811812            1.0150451116733786e-37
-180.7807807807808            2.1719770801553908e-37
-180.3803803803804            4.62985440350062e-37
-179.97997997998              9.831541832232548e-37
-179.5795795795796            2.079783511655957e-36
-179.1791791791792            4.3828522661608376e-36
-178.7787787787788            9.201057294356503e-36
-178.3783783783784            1.924247096089423e-35
-177.977977977978             4.0089085228637537e-35
-177.57757757757759           8.320197871410463e-35
-177.17717717717719           1.7202175140220682e-34
-176.77677677677679           3.5430336496509376e-34
-176.37637637637638           7.269581181858207e-34
-175.97597597597598           1.4858867377161114e-33
-175.57557557557558           3.025549229341464e-33
-175.17517517517518           6.1371246326476975e-33
-174.77477477477478           1.240131857135131e-32
-174.37437437437438           2.496393176397602e-32
-173.97397397397398           5.006109114962763e-32
-173.57357357357358           1.0000687064632378e-31
-173.17317317317318           1.9902221987551534e-31
-172.77277277277278           3.945622177587608e-31
-172.37237237237238           7.7924069999800065e-31
-171.97197197197198           1.5330981564526777e-30
-171.57157157157158           3.0047648956694074e-30
-171.17117117117118           5.8666912644140975e-30
-170.77077077077078           1.1410854638964205e-29
-170.37037037037038           2.2109825440758107e-29
-169.96996996996995           4.2677076010288883e-29
-169.56956956956958           8.206277537644211e-29
-169.16916916916915           1.5719544120215724e-28
-168.76876876876878           2.999686682408466e-28
-168.36836836836835           5.702352294813369e-28
-167.96796796796798           1.0798772611429535e-27
-167.56756756756755           2.0372153966214706e-27
-167.16716716716718           3.828615074538229e-27
-166.76676676676675           7.167845933331273e-27
-166.36636636636638           1.3368350411329642e-26
-165.96596596596595           2.4837574418881049e-26
-165.56556556556558           4.597087221185173e-26
-165.16516516516515           8.476147545998592e-26
-164.76476476476478           1.556884783307711e-25
-164.36436436436435           2.8487651102178963e-25
-163.96396396396398           5.192769094251062e-25
-163.56356356356355           9.429389656796954e-25
-163.16316316316318           1.7057302676211526e-24
-162.76276276276275           3.073826362183278e-24
-162.36236236236238           5.5181119581972305e-24
-161.96196196196195           9.868335051787674e-24
-161.56156156156158           1.7580833733782252e-23
-161.16116116116115           3.1201627585231804e-23
-160.76076076076077           5.516418838533533e-23
-160.36036036036035           9.715819070505268e-23
-159.95995995995997           1.7046836913948589e-22
-159.55955955955955           2.9795480650011624e-22
-159.15915915915917           5.187990676107273e-22
-158.75875875875874           8.998915626193331e-22
-158.35835835835837           1.5549748696932835e-21
-157.95795795795794           2.6766942826364308e-21
-157.55755755755757           4.590038937343291e-21
-157.15715715715714           7.841085146101681e-21
-156.75675675675674           1.3343758454394207e-20
-156.35635635635634           2.262155087219731e-20
-155.95595595595594           3.82039951498314e-20
-155.55555555555554           6.427430490398157e-20
-155.15515515515514           1.0772294001931156e-19
-154.75475475475474           1.798544587550007e-19
-154.35435435435434           2.991413309738004e-19
-153.95395395395394           4.956485456927352e-19
-153.55355355355354           8.18113299279422e-19
-153.15315315315314           1.3452260564456931e-18
-152.75275275275274           2.203531639948515e-18
-152.35235235235234           3.595717076503349e-18
-151.95195195195194           5.845126790969203e-18
-151.55155155155154           9.465521833837027e-18
-151.15115115115114           1.526994204632248e-17
-150.75075075075074           2.453987904443161e-17
-150.35035035035034           3.9287070715916457e-17
-149.94994994994994           6.265692555953347e-17
-149.54954954954954           9.954758200948108e-17
-149.14914914914914           1.575558567954932e-16
-148.74874874874874           2.4841658645466654e-16
-148.34834834834834           3.9018343662230136e-16
-147.94794794794794           6.105191222242001e-16
-147.54754754754754           9.516383044607315e-16
-147.14714714714714           1.4777016550134594e-15
-146.74674674674674           2.285829360393181e-15
-146.34634634634634           3.5224355495668938e-15
-145.94594594594594           5.407350313360965e-15
-145.54554554554554           8.26928877772043e-15
-145.14514514514514           1.2597779793178013e-14
-144.74474474474474           1.911886333015999e-14
-144.34434434434434           2.89049569227862e-14
-143.94394394394394           4.3533620404690684e-14
-143.54354354354354           6.531598001258821e-14
-143.14314314314313           9.762393534998839e-14
-142.74274274274273           1.4535680741333658e-13
-142.34234234234233           2.1560391490519726e-13
-141.94194194194193           3.1858117597279294e-13
-141.54154154154153           4.689491806862517e-13
-141.14114114114113           6.876598269469068e-13
-140.74074074074073           1.0045318880131073e-12
-140.34034034034033           1.461827081954431e-12
-139.93993993993993           2.1191928547984622e-12
-139.53953953953953           3.060463190278054e-12
-139.13913913913913           4.40297319570119e-12
-138.73873873873873           6.310258123291819e-12
-138.33833833833833           9.009286737247431e-12
-137.93793793793793           1.2813739656544192e-11
-137.53753753753753           1.8155306467728427e-11
-137.13713713713713           2.562556647032232e-11
