@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        1.646777991197e+02            -4.660078226986e+00           -2.018055666990e-03           1.646118500891e+02            
20        2.128104247463e+02            3.156595098554e+01            -2.012897030642e+00           2.104467055209e+02            
30        2.274547500113e+02            3.533407560038e+01            -4.200665710028e+01           2.207319803822e+02            
40        1.948249053062e+02            -1.909968602650e+00           -2.211594034505e+01           1.935561441292e+02            
50        1.900122621825e+02            -2.358107702704e+01           -1.175221984660e+01           1.881767199062e+02            
60        1.938018966877e+02            -7.502771792679e+00           1.266583814119e+01            1.932419729752e+02            
70        2.228741009625e+02            -1.471230135079e+01           -1.254611111224e-01           2.223879433070e+02            
80        1.944972634564e+02            1.888446218069e+01            -2.161716922508e+01           1.923675143439e+02            
90        2.015022313053e+02            -1.459961686110e+01           1.467421569890e+01            2.004361938426e+02            
100       1.857746979532e+02            -1.092926038656e+01           2.033300017027e+01            1.843349092578e+02            
110       1.889528021046e+02            3.439855468204e+01            1.822437464546e+01            1.848993591870e+02            
120       2.195907395202e+02            3.312263434766e+01            1.589304509115e+01            2.164957161115e+02            
130       2.037137536088e+02            1.483306839751e+01            -2.122553515986e+01           2.020612534567e+02            
140       2.141507506645e+02            -1.203516737360e+00           8.523051647044e-01            2.141456726939e+02            
150       2.062615530844e+02            -2.069831167512e+01           6.556528517273e+00            2.051156261926e+02            
160       1.921527221052e+02            -8.201275955849e-02           -3.206359482696e+01           1.894586703561e+02            
170       1.863055642466e+02            -2.011358332215e+01           5.228281170985e+00            1.851428424520e+02            
180       2.222940219148e+02            -2.432552507284e+01           -6.412277281395e-01           2.209581178323e+02            
190       2.106719612652e+02            9.277817619819e+00            1.009921541024e+01            2.102251250722e+02            
200       2.012269402338e+02            2.541531245679e+01            -3.423669004944e+01           1.966575511468e+02            
210       1.966024285860e+02            -2.978334404480e+01           1.279619719458e+01            1.939116414266e+02            
220       1.565506110306e+02            1.164410935580e+01            1.155733254791e+01            1.556885885213e+02            
230       2.170144724421e+02            1.599775023292e+01            1.697388209926e+01            2.157573650267e+02            
240       1.713210021183e+02            1.099811913203e+01            -1.245744413567e+01           1.705131643833e+02            
250       1.672784652510e+02            2.314549757691e+01            -2.018524345438e+01           1.644351751461e+02            
260       1.988608365080e+02            2.277650084702e+01            1.340237256382e+01            1.970970312194e+02            
270       2.031045471794e+02            2.071393511305e+00            6.468817718565e+00            2.029909377563e+02            
280       2.242970700485e+02            -1.262212638191e+00           1.721275864555e+01            2.236320714732e+02            
290       1.729603818750e+02            -1.794505972247e+01           -2.616278876872e+01           1.700258127866e+02            
300       2.167068868565e+02            3.643169476029e+01            -3.942844153953e+00           2.135861896470e+02            
310       2.003936347775e+02            -2.820161042218e+01           1.406429811270e+01            1.979001605546e+02            
320       1.818764627788e+02            2.406641421907e+01            1.267550775481e+01            1.798309954450e+02            
330       2.068386261684e+02            1.822648723076e+01            -9.334967208266e+00           2.058224254683e+02            
340       1.786358725485e+02            -2.497587658338e+01           5.505894779308e+00            1.767955476609e+02            
350       2.027885126123e+02            -2.474089797659e+01           -1.718141949077e+01           2.005389429490e+02            
360       1.808621440344e+02            -2.399308702184e+01           7.135313715605e+00            1.791215626831e+02            
370       1.966131638706e+02            1.542730634889e+01            -4.110917959587e+01           1.916475144086e+02            
380       2.063455009059e+02            -8.031959799090e+00           -2.121104219144e+01           2.050952097321e+02            
390       1.866116695997e+02            3.608518351286e+01            7.546302655743e+00            1.829339445752e+02            
400       1.930415884132e+02            1.931067323883e+01            -1.001378290149e+01           1.918120874923e+02            
410       1.941466332546e+02            2.069270736823e+00            6.454858403932e+00            1.940282663059e+02            
420       1.934130237974e+02            -9.237743600145e+00           4.151057196299e+00            1.931476911376e+02            
430       1.718240621153e+02            2.935153720163e+01            -2.176033953392e+01           1.678942619897e+02            
440       2.204678624910e+02            3.160105411989e+00            6.314715606636e-02            2.204452043878e+02            
450       1.825133786238e+02            1.237915700167e+01            8.846318842424e+00            1.818780703975e+02            
460       1.944201914181e+02            -1.868821806075e-01           -1.140157096675e+01           1.940854968450e+02            
470       2.041851390644e+02            2.433053923358e+01            -1.424152895523e+01           2.022295100334e+02            
480       1.920278494859e+02            -6.556352933732e+00           5.890991041831e+00            1.918254556594e+02            
