@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        6.363951779455e+01            -6.290917607034e+00           -4.209550806029e+00           6.318775405722e+01            
20        6.305749951198e+01            -2.925364722264e+00           -4.651652182974e+00           6.281761391452e+01            
30        6.237073446418e+01            -2.036787765255e+00           -2.359395558202e+00           6.229280268057e+01            
40        6.193029983184e+01            -4.605589108372e+00           -2.092820587632e+00           6.172333989841e+01            
50        5.948904066053e+01            -1.491799962722e+00           -5.728889807775e+00           5.919375231519e+01            
60        6.232470777537e+01            -6.678354187888e-01           -2.657919395093e+00           6.226442531356e+01            
70        6.299806653196e+01            -7.742445719585e+00           -4.082375369352e+00           6.238705901378e+01            
80        6.444768580554e+01            -4.065392377640e+00           -4.669316385395e+00           6.414962412203e+01            
90        6.021982635142e+01            -2.042609095870e+00           -4.147810317936e+00           6.004207610870e+01            
100       6.334476664741e+01            8.788953845058e-01            -6.200626361418e+00           6.303442898324e+01            
110       6.259758193709e+01            -4.779324610903e+00           -6.158823889583e+00           6.211025848385e+01            
120       6.065334647538e+01            -4.509009602156e+00           -1.513795075754e+00           6.046656675832e+01            
130       6.337049270499e+01            -3.947004707424e+00           -4.811894373056e+00           6.306414331501e+01            
140       6.040914063197e+01            -2.910945581335e+00           -3.082433339332e+00           6.026017982403e+01            
150       6.178960291110e+01            -1.001908671119e+00           -3.218426141946e+00           6.169759266045e+01            
160       6.219570811397e+01            -2.847337504066e+00           -4.452472273219e+00           6.197075332439e+01            
170       6.358627247798e+01            -2.030500208178e+00           -6.589718492649e+00           6.321128638729e+01            
180       6.332168095285e+01            -9.531268838148e-02           -5.360802256302e+00           6.309427861030e+01            
190       6.133517332255e+01            -3.151645006811e+00           -1.675317640422e+00           6.123123329692e+01            
200       6.210361129757e+01            -3.337929719610e-01           -5.741030365485e+00           6.183678265235e+01            
210       6.572218920309e+01            -3.579840927145e+00           -5.667015867937e+00           6.537947555415e+01            
220       6.324445405879e+01            -2.657790835651e+00           -4.924691293333e+00           6.299638507671e+01            
230       6.024355119201e+01            -4.580842464247e+00           -6.802635904773e+00           5.968270676913e+01            
240       6.156447396107e+01            -5.550305719972e+00           -6.666440899790e+00           6.095028405387e+01            
250       6.290405737938e+01            -3.870966277172e+00           -6.557944921108e+00           6.244140784192e+01            
260       6.073871615871e+01            -2.905022821264e+00           -5.158407441385e+00           6.044951046687e+01            
