@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        5.460955439810e+01            -3.348103497720e+00           -4.323879702706e-01           -5.450510687239e+01           
20        5.403494640293e+01            -2.580682398806e+00           -7.004538304804e+00           -5.351683804431e+01           
30        5.334373349708e+01            -5.236592029041e+00           -5.178656709432e+00           -5.283288296142e+01           
40        5.030266084149e+01            -5.631522653768e+00           1.476606829238e+00            -4.996462020876e+01           
50        5.368506259260e+01            -4.683168442211e+00           -2.276139059353e-01           -5.347992212806e+01           
60        5.059547473035e+01            -3.663227600228e+00           -5.527379403732e+00           -5.015905604839e+01           
70        5.273689772427e+01            -5.913820289851e+00           -3.987753365348e+00           -5.225231989354e+01           
80        5.637247516182e+01            -2.728440326773e+00           -3.030682862007e+00           -5.622478573230e+01           
90        5.149595444535e+01            3.334015110443e+00            -6.160825118926e-01           -5.138422043604e+01           
100       5.523889869989e+01            -4.906181218090e-01           -3.670733756080e+00           -5.511461636560e+01           
110       5.497803758718e+01            -4.503164548333e-02           -6.328148465534e+00           -5.461260958869e+01           
120       5.216105243881e+01            -2.987181348201e+00           -2.982588687811e+00           -5.198996349139e+01           
130       5.820515339098e+01            -5.229699054998e+00           -3.115132649076e+00           -5.788597479217e+01           
140       4.612249672952e+01            1.934145035420e+00            -3.985489729594e+00           -4.590925461344e+01           
150       5.561475159027e+01            1.752101647423e+00            -4.091424233290e+00           -5.543636876643e+01           
160       4.944607462599e+01            1.891361335180e+00            -6.403518795192e+00           -4.899318315091e+01           
170       5.312725641075e+01            -3.831887979024e+00           -2.238404574562e+00           -5.294158623625e+01           
180       5.373976396473e+01            -4.413860391517e+00           -3.934351124486e+00           -5.341349032462e+01           
190       5.380730075840e+01            -2.038592119240e+00           7.092656128433e-01            -5.376399073141e+01           
200       5.312630431274e+01            -1.248728233077e-01           1.284424998007e+00            -5.311062858912e+01           
210       5.304042003728e+01            -8.139541284503e-01           5.825839337506e-01            -5.303097427323e+01           
220       5.642792848914e+01            3.018463574528e+00            -6.332634100918e+00           -5.599015749726e+01           
230       5.539497825070e+01            4.751466239865e+00            1.205720797098e+00            -5.517765327853e+01           
240       5.398453822221e+01            -3.159465529818e+00           4.625572347422e+00            -5.369313014800e+01           
250       5.875960438803e+01            -4.235210984869e+00           1.534076546514e+00            -5.858669392363e+01           
260       5.542839017196e+01            -4.429305718159e+00           -2.230225546596e+00           -5.520610275976e+01           
270       5.468245274352e+01            -2.008860251251e+00           1.405860042522e+00            -5.462745350169e+01           
280       4.995036085824e+01            -1.150835484847e-01           1.912604447745e+00            -4.991359784540e+01           
290       5.330372731921e+01            -6.958744384428e-01           -8.557231102208e-02           -5.329911614902e+01           
300       5.059159633063e+01            -2.662579176311e-01           -2.803624127398e+00           -5.051315093869e+01           
310       5.409585193514e+01            -9.654674263358e-01           4.318236035275e+00            -5.391457972368e+01           
320       5.349824913541e+01            1.121093850061e+00            -2.875118384081e+00           -5.340917059281e+01           
330       5.196181736551e+01            -4.700505293997e-01           -6.913263795014e+00           -5.149773101921e+01           
340       5.246360473330e+01            -6.333812895963e+00           -7.623424039549e+00           -5.151889014453e+01           
350       4.779971231367e+01            -7.124282333248e+00           2.039576751439e+00            -4.722178761103e+01           
360       5.138414535774e+01            -5.841215504569e+00           -7.119139409836e+00           -5.055223486294e+01           
370       4.751163245255e+01            -2.510314386862e+00           -7.555435143298e+00           -4.683982215786e+01           
380       5.069287142449e+01            -1.471906087700e+00           -3.236433485692e+00           -5.056803539808e+01           
390       5.090342304402e+01            -1.039277494055e+00           -5.232833259746e+00           -5.062307612112e+01           
400       5.328021106144e+01            -6.651345247482e+00           -1.508445217619e-01           -5.286319838111e+01           
410       5.568979637244e+01            -5.210065835608e+00           -2.166710525701e-02           -5.544554233235e+01           
420       4.950306555037e+01            -3.370373188029e+00           -3.720939305698e-01           -4.938679610548e+01           
