@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        3.279160120624e+01            -1.375286616867e+01           -1.154084082939e+01           -2.744005784917e+01           
20        4.113365518310e+01            -5.894327126098e+00           3.867436652507e+01            1.270936152358e+01            
30        8.009841448272e+00            -6.027972430864e+00           3.435494239147e+00            4.002310299314e+00            
40        1.198310407792e+01            -1.176383185912e+01           -5.079538142085e-01           2.224640702463e+00            
50        4.526207959570e+01            -1.174224160368e+01           4.029441155580e+01            1.694508804405e+01            
60        2.170932988953e+01            6.508045588457e+00            -1.264704337194e+01           -1.640099511674e+01           
70        3.679330970009e+01            -1.098196989906e+01           2.075417438569e+01            -2.832681099933e+01           
80        1.368743600333e+01            5.006183476124e+00            -8.124576439360e+00           -9.811997198823e+00           
90        1.326609955053e+01            1.089421861208e+01            -5.486749030798e+00           -5.215456182334e+00           
100       4.465820930886e+01            -1.380064083380e-01           -1.975557175088e+01           4.005064291245e+01            
110       2.421462946872e+01            1.118134234589e+01            2.065182383719e+01            5.901528263870e+00            
120       2.196795678676e+01            1.681389527249e+01            -1.413802290859e+01           -1.895749540880e-02           
130       4.626953413378e+01            -1.933501323754e+01           -4.199531512346e+01           -1.849475531616e+00           
140       5.582989686806e+01            -2.040480294626e+01           -1.948181827899e+01           -4.817758978578e+01           
150       3.422328729289e+01            -1.973996910245e+01           2.306790027359e+01            -1.579363764095e+01           
160       4.028298552202e+01            -1.386303113251e+01           1.702245234287e+01            -3.377530764658e+01           
170       8.737551248761e+00            4.677550305882e-01            8.145682901833e+00            -3.126316861561e+00           
180       3.335251088109e+01            -3.265904881344e+01           6.626220846573e+00            -1.367373382409e+00           
190       2.604289210129e+01            9.948278160832e+00            1.289915126694e+01            -2.031934760830e+01           
200       1.445681231110e+01            9.898972500293e-01            1.700231552705e+00            -1.432231609412e+01           
210       2.259336315124e+01            -4.592853964875e-01           2.237432585337e+01            -3.104618819695e+00           
220       1.365176730607e+01            8.640037442998e+00            1.010988804924e+01            3.083936963422e+00            
230       2.983783268413e+01            4.664799645344e+00            2.315013980660e+01            -1.823751437257e+01           
240       2.222055389927e+01            -1.530509397931e+01           1.261540099141e+01            1.001792252420e+01            
250       1.663269865709e+01            4.374167942701e+00            -4.262037424854e+00           1.547088738294e+01            
260       2.092649732398e+01            -1.192992593889e+00           1.898855492345e+01            -8.713773054229e+00           
270       4.118333850864e+01            -2.918266868425e+01           2.298084332475e+01            1.778538892646e+01            
280       2.815441647765e+01            2.341236372557e+01            8.015410011731e+00            -1.342704711849e+01           
290       1.357570838954e+01            -7.236715972456e+00           1.044509798433e+01            4.778046495115e+00            
300       2.418766119024e+01            -2.005190845280e+00           8.546872533924e+00            -2.253825932535e+01           
310       4.095733374457e+01            -1.481074287096e+01           3.150290988689e+01            -2.158035569061e+01           
320       1.889281006589e+01            -1.864164534428e+01           -5.569315723342e-01           -3.019463241644e+00           
330       3.125686181150e+01            1.803962371985e+01            4.021696141200e+00            -2.520693052510e+01           
340       1.335167312435e+01            1.721497691540e+00            1.032022659118e+01            8.294368211277e+00            
350       2.495445547502e+01            1.604350817340e+00            -5.394447232136e+00           -2.431153729342e+01           
360       2.061417398989e+01            4.904030759272e+00            -2.001866569265e+01           -3.842856798162e-01           
370       2.577796708812e+01            -2.530638198881e+01           -5.337826888698e-01           4.879107897344e+00            
380       1.568941124571e+01            -6.538988817533e+00           -1.036730989839e+01           9.793780472929e+00            
390       7.563262810136e+00            -7.085432031174e+00           2.594768485278e+00            5.165014759014e-01            
400       4.786403107130e+00            -4.092664926108e+00           2.404032979186e+00            6.167446323553e-01            
410       2.052146325906e+01            3.552558996695e+00            1.343553076326e+01            -1.509954608514e+01           
420       2.193654476473e+01            2.116722999623e+01            5.009877251478e+00            2.839278152426e+00            
430       2.754271021377e+01            2.018238521773e+01            -1.456808468550e+01           -1.179165473709e+01           
440       2.349881216379e+01            -1.933562556705e+01           -1.194810016291e+01           -5.964114312874e+00           
450       2.267418956804e+01            1.363498143232e+01            -1.430324547026e+01           1.111860256170e+01            
460       1.818882341629e+01            5.845279965971e+00            -1.092195449740e+01           -1.331829228336e+01           
470       2.427169921096e+01            -1.701530122055e+01           1.479551302169e+01            -8.982633321377e+00           
480       3.476697669427e+01            1.277064717648e+01            1.594819599583e+01            -2.813020233899e+01           
490       3.436170892514e+01            1.698821886751e+01            2.900824972874e+01            7.116804594785e+00            
500       1.860371048799e+01            7.336758120851e+00            1.475644577248e+01            -8.632342229126e+00           
510       4.940404242023e+01            -3.403891154771e+01           3.502628591027e+01            -7.434460534476e+00           
520       3.005062231222e+01            -1.809928457796e+01           -1.538486558372e+01           -1.840548043624e+01           
530       3.149370496658e+01            1.784734458615e+01            -9.130687440413e+00           -2.428901584278e+01           
540       3.311917287324e+01            3.747943909694e+00            3.158887177087e+01            -9.218226971637e+00           
550       4.006092586702e+01            -3.541877587381e+01           1.406929127262e+01            1.234678662691e+01            
560       3.249609458485e+01            -3.161661153090e+01           -6.414539011960e+00           -3.903809400522e+00           
570       2.170701939103e+01            1.071911822940e+01            -1.722508018361e+01           -7.719573038370e+00           
580       3.635563100637e+01            2.985122406992e+00            6.122422223828e+00            -3.571185932152e+01           
590       1.239033542257e+01            -8.214086178959e+00           2.301227243880e+00            -8.986298086550e+00           
600       2.111468775838e+01            1.517268993633e+01            -4.061491137900e+00           -1.411112358980e+01           
610       3.312105750016e+01            -1.913855862172e+01           2.490526783229e+01            -1.050940807153e+01           
620       2.994086326569e+01            1.057423029190e+01            1.661428889762e+01            -2.255230257102e+01           
630       3.580475932069e+01            8.644183227479e+00            -6.985676736968e+00           -3.403614559360e+01           
640       4.992537900709e+01            3.428978142000e+01            -1.313628139505e+01           -3.382591418248e+01           
650       4.361423060515e+01            1.294106407464e+01            -3.566904889666e+01           -2.150462561178e+01           
660       1.188504814326e+01            -7.857218506041e+00           -2.440529218511e+00           -8.576846964331e+00           
670       2.559595976181e+01            1.530995120882e+01            1.936901211737e+01            -6.752771261400e+00           
680       2.506748345591e+01            2.387313278123e+00            6.793820267088e+00            2.401090311303e+01            
690       5.168934859715e+01            -1.215317808034e+00           -2.211661715656e+01           -4.670296571496e+01           
700       3.634042464224e+01            -2.057554563113e+01           -1.130041902300e+00           -2.993319880097e+01           
710       1.549411628098e+01            1.506079195959e+01            -2.252119519763e+00           -2.857996246898e+00           
720       1.688951632568e+01            -8.306333887829e+00           -1.090345424525e+01           -9.867890584160e+00           
730       3.709982923024e+01            -4.811113537449e+00           3.627797524563e+01            6.095820496090e+00            
740       2.234528186849e+01            1.578683531522e+01            -1.266772315853e+01           -9.466585577251e+00           
