@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time  Magnitude   Efield_X   Efield_Y   Efield_Z
@type xy
10        6.767169655700e+01            -1.253952361974e+01           -1.837370011836e+01           -6.391107890072e+01           
20        5.594857104521e+01            2.552449976098e+00            -1.696406373487e+01           -5.325362093529e+01           
30        5.607075272369e+01            9.221424022585e+00            3.358522368662e+00            -5.520520788382e+01           
40        6.312764080056e+01            -9.608826391076e+00           2.126861436903e+00            -6.235580124463e+01           
50        5.624465419639e+01            -1.657844712626e+01           1.604157507805e+00            -5.372190330995e+01           
60        5.924799818164e+01            -1.035020065285e+01           -9.321153704291e+00           -5.758745287472e+01           
70        4.213393295430e+01            -2.348790204611e+01           -4.653588425029e+00           -3.466887477897e+01           
80        7.359233507559e+01            2.163864788991e+01            -1.263654042944e+01           -6.919478698102e+01           
90        5.174617158018e+01            -1.689614055536e+00           8.226953463839e+00            -5.106005008079e+01           
100       7.076589918714e+01            -2.014282385846e+01           9.860043275309e+00            -6.711824402784e+01           
110       6.727500942161e+01            1.199867011598e+01            3.355382798239e+01            -5.706224177031e+01           
120       6.234017023894e+01            3.308086313602e+01            2.178323250991e+01            -4.813983902149e+01           
130       6.917346854588e+01            3.628206271219e+01            -4.222297589085e+00           -5.874310920513e+01           
140       8.484797849033e+01            -4.599351387816e+01           1.688489759632e+01            -6.927247915439e+01           
150       6.022730776168e+01            -1.393621407185e+01           9.647037176471e+00            -5.779312425608e+01           
160       5.622065849569e+01            -6.541238687340e+00           8.048063910346e+00            -5.525579883975e+01           
170       6.177137129810e+01            1.581829059333e+01            1.664113443910e+01            -5.734593829847e+01           
180       5.655944247136e+01            1.468032551475e+01            1.690835362667e+01            -5.193809924408e+01           
190       4.266863465097e+01            7.280134838660e+00            1.961708885921e+00            -4.199718702432e+01           
200       7.445060891652e+01            3.956262147914e+01            6.637927351615e+00            -6.271865807089e+01           
210       5.616907134272e+01            4.852683461792e+00            -2.311047132249e+00           -5.591131459620e+01           
220       5.454118541724e+01            -5.386566654447e+00           -1.975651570889e+01           -5.055102267452e+01           
230       4.571536449235e+01            2.983197080436e+00            -3.221093167400e+00           -4.550406184787e+01           
240       6.838951695212e+01            4.186932559314e+01            -1.728817541580e+01           -5.123675042500e+01           
250       6.043765378633e+01            -3.446595285647e+01           -6.486812500406e+00           -4.922122867703e+01           
260       4.515049283343e+01            -1.267544542150e+01           2.868890794470e+00            -4.323967567035e+01           
270       6.534998991574e+01            1.975841423526e+00            -1.221176267907e+01           -6.416845085341e+01           
280       4.058325569931e+01            -8.914786458835e+00           2.374971487334e+00            -3.952071274640e+01           
290       7.039019897411e+01            2.949376488356e+01            -1.113972962259e+01           -6.293492169331e+01           
300       7.288732398148e+01            -1.449952540795e+00           1.048195323785e+01            -7.211510445898e+01           
310       7.912122999784e+01            5.700646506363e+00            4.771701791352e+00            -7.877120367111e+01           
320       5.129016020474e+01            7.626796629432e+00            -1.098899036871e+01           -4.951519562394e+01           
330       5.378597127538e+01            -5.090745110758e+00           -6.312174760756e+00           -5.317115261157e+01           
340       6.783892182687e+01            -1.512597201786e+01           1.157480513482e+01            -6.511027700170e+01           
350       7.913229198461e+01            3.045541959826e+01            -7.035199112193e+00           -7.269726972372e+01           
360       6.910698836574e+01            8.128325796623e+00            -5.165822326288e+00           -6.843259779096e+01           
