@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        2.134353826597e+01            -1.829681113303e+00           -5.334214777630e+00           -2.058506850707e+01           
20        2.237874840800e+01            9.935851410351e-01            1.027820874256e+00            -2.233304173476e+01           
30        2.416166094367e+01            -1.265959354469e+00           -4.478675179709e+00           -2.370916858737e+01           
40        1.911855316978e+01            5.107008739069e+00            5.533794630782e+00            -1.757312305850e+01           
50        2.195891495563e+01            9.019283244146e-01            3.128046978615e+00            -2.171625643213e+01           
60        2.031033504718e+01            1.501990428119e+00            1.401812327636e-01            -2.025423619158e+01           
70        2.310326722828e+01            -1.216707647136e+00           -5.748775782864e+00           -2.234350366708e+01           
80        2.397161905493e+01            -1.418168555338e+00           -2.189022117287e+00           -2.382929919728e+01           
90        2.093697212227e+01            2.679572030841e+00            -3.911326373554e+00           -2.039309249182e+01           
100       2.275593487747e+01            5.900772209769e-01            -1.305272865658e+00           -2.271080456010e+01           
110       2.222598781526e+01            1.206914824556e+00            -3.150255252355e+00           -2.196847247342e+01           
120       2.257353770768e+01            -3.453052649030e+00           -4.306634314091e+00           -2.188821447555e+01           
130       2.568013980014e+01            -1.304381990091e-01           -3.099726957517e+00           -2.549204304916e+01           
140       1.880854542478e+01            -1.311239348675e+00           -4.253572399989e+00           -1.827427575048e+01           
150       2.022805230626e+01            -4.068778986246e-01           -2.129367937300e+00           -2.011154749561e+01           
160       2.240259145546e+01            -2.905620169170e-01           -1.378735855919e+00           -2.235823707438e+01           
170       2.510956952229e+01            -7.698302956364e+00           -1.807227197193e+00           -2.383192277271e+01           
180       2.536494772432e+01            -6.120643102805e+00           5.968170813141e+00            -2.388093880505e+01           
190       2.186987564998e+01            -4.794422612665e+00           3.418661719486e+00            -2.106223456342e+01           
200       2.488441370660e+01            -1.086549534977e+00           7.387767727931e+00            -2.373761453110e+01           
210       2.505765518878e+01            -2.582250765394e-01           5.288736147217e+00            -2.449180829042e+01           
220       2.422337996910e+01            -5.773866353887e-01           5.649070730006e+00            -2.354839191300e+01           
230       2.460028950000e+01            1.584385283051e+00            -3.776351077866e-02           -2.454918615099e+01           
240       2.725756726646e+01            -1.286202154635e+01           2.574332921023e+00            -2.389385245286e+01           
250       2.580523501490e+01            -5.560190933466e+00           -7.602645788265e+00           -2.402486645074e+01           
260       2.715997144620e+01            -9.788929074218e+00           -4.729303728377e+00           -2.488924672993e+01           
270       2.437383196067e+01            -4.130427477261e+00           -4.191559169651e-01           -2.401765104292e+01           
280       2.370548368726e+01            -3.597517960765e+00           -6.101906970771e-01           -2.342296925418e+01           
290       2.520804982139e+01            -4.022693074614e+00           -9.076444602272e+00           -2.317071146096e+01           
300       2.342987669267e+01            -1.009568248161e+01           -1.971759176003e+00           -2.105109220007e+01           
310       2.357178554830e+01            -9.232115796494e+00           2.159092400286e+00            -2.158090433374e+01           
320       2.529670404198e+01            -8.821175707321e-01           1.335676506675e+00            -2.524601101657e+01           
330       2.500353231800e+01            1.366113250574e+00            -9.640614007350e+00           -2.302974000125e+01           
340       2.652310297723e+01            -8.315544893362e+00           -3.149836053651e+00           -2.498810191876e+01           
350       2.483703529308e+01            -9.174752555060e+00           5.046874327777e-01            -2.307482455618e+01           
360       2.324883547688e+01            -4.635661836420e+00           -6.957610593593e+00           -2.169356229846e+01           
370       1.883868016318e+01            -6.338643316904e+00           -4.050452295370e+00           -1.727169092459e+01           
