@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        6.347079186538e+00            -5.974986006581e-01           -1.001628298959e+00           -6.239002353993e+00           
20        6.220198057056e+00            2.249531149125e-01            -1.668243708159e+00           -5.988090087439e+00           
30        6.458636963692e+00            -1.700287695868e+00           -3.176618299044e-01           -6.222708746347e+00           
40        5.318835534329e+00            -6.067939050532e-01           -1.361024211774e+00           -5.105822724400e+00           
50        6.370355861570e+00            -2.747339473498e+00           -5.226784585663e-01           -5.723667255296e+00           
60        7.476804436551e+00            -4.665088703959e+00           -1.250230623112e+00           -5.707580516791e+00           
70        4.123778720084e+00            -1.378731129062e+00           -1.262190898248e+00           -3.675802707212e+00           
80        6.241957761992e+00            -2.160935606659e+00           -2.872874539796e-01           -5.848919551948e+00           
90        6.108294252493e+00            -1.301816331929e+00           -7.156641966758e-01           -5.924893051402e+00           
100       6.858246276406e+00            -6.178160798420e-01           -9.071112749198e-01           -6.769859261036e+00           
110       4.060882976362e+00            -1.250656946323e+00           7.003378811220e-01            -3.799493992967e+00           
120       6.989706633722e+00            -1.579798292728e+00           -1.464733556702e+00           -6.649420409905e+00           
130       5.586699665542e+00            -3.903305163500e-01           -2.150460105587e+00           -5.141437209113e+00           
140       6.286039765873e+00            -1.681726298458e+00           -2.785299318789e+00           -5.378494240953e+00           
150       8.223605091982e+00            -3.018274670840e+00           5.353962045454e-02            -7.649498822098e+00           
160       8.174511952545e+00            -1.982100265768e+00           -1.918680172256e+00           -7.694971773524e+00           
170       7.345946113529e+00            -3.826748148000e+00           1.033618361092e+00            -6.184703388058e+00           
180       8.215693106679e+00            -5.046906916363e+00           -2.858757343766e-02           -6.482709815451e+00           
190       8.567479069782e+00            -4.815216169585e+00           8.258641956030e-01            -7.037992553402e+00           
200       7.373062785535e+00            -2.945276403965e+00           8.694002731817e-02            -6.758686497785e+00           
210       7.537772805271e+00            -4.081575672469e+00           -2.025162527658e+00           -6.004787725670e+00           
