@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time  Magnitude   Efield_X   Efield_Y   Efield_Z
@type xy
10        6.669394003342e+00            1.613890079623e+00            8.157197387919e-01            -6.419562017027e+00           
20        1.167398155262e+01            4.258760510091e+00            -1.323553453058e+00           -1.078855923956e+01           
30        1.157380393582e+01            -2.656152878658e+00           -1.222528497488e+00           -1.119835762524e+01           
40        1.093729785290e+01            1.159430757858e+00            -6.830880794124e-02           -1.087545578574e+01           
50        1.540242683227e+01            3.543394249149e+00            -4.605172993162e-01           -1.498222391154e+01           
60        1.244847874622e+01            1.013603348586e+00            1.013014636558e-01            -1.240673080873e+01           
70        1.237639287595e+01            -8.686807658026e-01           1.622647557584e+00            -1.223877074101e+01           
80        1.314225307530e+01            7.226567782047e-01            1.608204109344e+00            -1.302345048820e+01           
90        1.225214706931e+01            -7.048123035052e-03           1.002954509437e+00            -1.221102536169e+01           
100       1.261114172981e+01            4.139771222081e-01            2.598245544138e-01            -1.260166694817e+01           
110       1.076247597968e+01            2.367731992326e+00            3.571382297041e+00            -9.872687724937e+00           
120       1.093764686244e+01            2.809969027359e+00            3.602489240570e+00            -9.937719266726e+00           
130       1.450074078467e+01            -2.772502209492e+00           2.660986367715e+00            -1.398226971394e+01           
140       1.092174688329e+01            -1.853128096115e+00           1.949657977221e+00            -1.058533443090e+01           
150       1.157895612738e+01            -2.660805450042e+00           3.208141927842e-01            -1.126452030095e+01           
160       1.056499989996e+01            -1.211745718180e+00           1.758743610803e+00            -1.034686987026e+01           
170       1.279441073202e+01            -3.145871989816e+00           3.923743465743e+00            -1.176455152645e+01           
180       9.831792203980e+00            5.133467583557e-01            -1.530685931703e+00           -9.698330455621e+00           
190       1.116557699470e+01            -3.433969431163e+00           -8.521332969183e-01           -1.059017622208e+01           
200       1.254084840017e+01            -7.599176795637e-01           2.579211341737e-01            -1.251514604009e+01           
210       1.193357307984e+01            -3.856770348544e+00           2.030716764248e+00            -1.110908089600e+01           
220       1.028952074785e+01            1.773680132225e-01            -3.520510483532e-01           -1.028196663424e+01           
230       1.110911469394e+01            -1.061914879914e+00           1.038141594224e+00            -1.100940634645e+01           
240       1.006224867624e+01            -2.529665414385e-01           2.198586426450e+00            -9.815858295477e+00           
250       1.205456874202e+01            2.967874862102e+00            6.230727481367e-01            -1.166688161891e+01           
260       1.088243361685e+01            1.900966643628e-01            -2.321887750048e+00           -1.063014872707e+01           
270       1.156351681394e+01            7.876723590923e-01            -3.455313699892e+00           -1.100705685442e+01           
280       9.771168721145e+00            -4.202682994691e-01           -1.146979842664e+00           -9.694511332401e+00           
290       1.028770224871e+01            1.487001453236e+00            -3.487361366007e+00           -9.563678943745e+00           
300       1.186688065925e+01            -4.478566455185e+00           5.094214523225e+00            -9.737262319495e+00           
310       9.845721732356e+00            2.140294749325e+00            -1.715352317835e+00           -9.455947400589e+00           
320       1.222893441343e+01            -1.042614747357e+00           8.256897619064e-01            -1.215639863585e+01           
330       1.145881023668e+01            -3.986563576075e-01           1.790451501110e+00            -1.131104277116e+01           
340       1.184575000788e+01            8.600971873416e-01            2.947531105492e+00            -1.144089535219e+01           
350       1.024945662946e+01            9.289300088562e-01            3.833410139421e-02            -1.020720239510e+01           
360       1.229655459291e+01            -3.340165761668e+00           -1.415207504321e+00           -1.174928658518e+01           
370       1.027502790607e+01            -2.513184517520e-01           -3.016882934306e+00           -9.818933489290e+00           
380       1.167154680566e+01            -1.214763863260e-01           1.203016416917e+00            -1.160874669484e+01           
390       1.217073803187e+01            6.786776525139e-01            -2.523024898947e-01           -1.214918122089e+01           
400       1.113535052232e+01            2.078758956743e+00            3.242311707042e-01            -1.093479156649e+01           
410       1.244578049903e+01            3.244414539601e-01            2.334338165591e+00            -1.222059962939e+01           
420       1.106920718200e+01            2.394249123734e+00            -1.634131633059e+00           -1.068290843251e+01           
430       1.243806272435e+01            -4.639221159160e-02           -2.725068751260e+00           -1.213578396307e+01           
440       8.924652526098e+00            8.335761213302e-01            -1.528859744441e+00           -8.753122953744e+00           
450       1.355665264853e+01            1.869223887123e-01            -3.377127535534e+00           -1.312794350468e+01           
460       1.057364027423e+01            -1.185484511275e+00           1.031221746174e+00            -1.045624582881e+01           
470       1.049439382976e+01            -1.284080951520e+00           -3.686731507496e+00           -9.741224191836e+00           
480       7.911558590894e+00            1.181302771320e+00            -5.793383309897e-02           -7.822654713753e+00           
490       1.184573804329e+01            1.740008680982e+00            -4.190858584147e+00           -1.094214713427e+01           
500       9.341731500811e+00            -2.250857492335e+00           2.714005621704e-01            -9.062446122173e+00           
510       1.266511052635e+01            -2.041378771980e+00           -3.934964851967e-01           -1.249331652805e+01           
520       1.036350039187e+01            9.821832647948e-01            2.600267674838e-01            -1.031357564023e+01           
530       1.179009264030e+01            8.577368383000e-01            3.747696792100e+00            -1.114564223083e+01           
540       1.008729650103e+01            2.509243521750e+00            1.085432558990e+00            -9.709741696259e+00           
550       1.035081492816e+01            -9.795450724324e-01           -6.446884564173e-01           -1.028417414878e+01           
560       9.525804448596e+00            -9.908917792557e-01           3.658542834650e+00            -8.739230412441e+00           
570       1.124292985212e+01            -1.870324361609e+00           1.993376102808e+00            -1.090558619033e+01           
580       1.089195469328e+01            7.924536740247e-01            4.662200776460e+00            -9.811757137989e+00           
590       1.137014314863e+01            1.105732749184e+00            -3.908069341995e-01           -1.130949955780e+01           
600       1.301039520953e+01            -3.895758428265e+00           -2.078613411698e-01           -1.241169784677e+01           
610       1.194513577043e+01            -1.260669842278e+00           3.274700367865e+00            -1.141811357552e+01           
620       1.366440864492e+01            -2.454455259635e+00           2.192982025106e+00            -1.326207158898e+01           
630       1.191546854530e+01            -2.352325799899e+00           -1.750546639060e+00           -1.154904933099e+01           
