@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time  Magnitude   Efield_X   Efield_Y   Efield_Z
@type xy
10        5.185696676006e+01            -4.977249437416e-01           3.127879056104e+00            -5.176015498474e+01           
20        5.194137028914e+01            1.203215991228e+00            7.778052233622e-01            -5.192160665683e+01           
30        5.279185245391e+01            -6.024986558208e-02           8.245705898139e-02            -5.279175367709e+01           
40        5.187926999248e+01            1.678695727863e-01            1.438857995236e+00            -5.185904127949e+01           
50        4.931781522891e+01            3.862540790128e-01            8.003036803406e-01            -4.930980856542e+01           
60        5.269160148897e+01            -1.215340990485e+00           1.421890268331e+00            -5.265839004199e+01           
70        5.349289838976e+01            -3.401794096400e+00           3.186268371413e+00            -5.328945176044e+01           
80        5.149070151026e+01            6.568017253283e-01            1.140991042514e+00            -5.147386805898e+01           
90        5.195774514131e+01            -3.734704765388e-01           2.197442116356e+00            -5.190991281170e+01           
100       5.008256566396e+01            -3.650320828835e-01           -6.597871600596e-01           -5.007688904043e+01           
110       5.409871301249e+01            2.080357503765e+00            1.353607730013e+00            -5.404174875388e+01           
120       5.124991996710e+01            -1.666254919496e+00           1.578307438754e-01            -5.122258272124e+01           
130       5.184938298730e+01            -3.060742251526e+00           2.674176550294e+00            -5.168983606872e+01           
140       5.061147195602e+01            -2.623018569447e+00           9.998437283348e-01            -5.053356488175e+01           
150       5.317737746843e+01            -2.417425495821e+00           -2.971954146309e+00           -5.303920264242e+01           
160       5.484908929232e+01            -2.915578948949e+00           -2.577610650983e+00           -5.471085741350e+01           
170       5.258586223496e+01            -1.720275421577e+00           3.873101257036e-02            -5.255770218890e+01           
180       5.401351480850e+01            -6.209960862308e-02           -2.428502768919e+00           -5.395885747408e+01           
190       5.249964294153e+01            -4.898176680045e-01           -1.439239285193e+00           -5.247762549811e+01           
200       5.169662344497e+01            -1.996967539579e+00           6.935674205385e-01            -5.165338285621e+01           
210       4.964199875258e+01            -9.521112345604e-01           1.106413620817e+00            -4.962053378640e+01           
220       5.108388606437e+01            -1.944935326270e+00           -8.050059345035e-01           -5.104049967878e+01           
230       5.124138741619e+01            -1.889498360389e+00           6.951626292508e-01            -5.120181958877e+01           
240       5.205469739016e+01            -2.891796349924e+00           -1.507097938280e-01           -5.197409278487e+01           
250       5.061165945325e+01            -1.977641013219e-01           -9.006125070062e-02           -5.061119294131e+01           
260       5.197207920139e+01            1.091953936002e+00            -1.342828024759e+00           -5.194325236268e+01           
270       4.993151699752e+01            -1.128315786118e+00           2.094375501653e+00            -4.987481212414e+01           
280       5.173336401063e+01            -2.517472338110e+00           -2.889103264145e-02           -5.167206644011e+01           
290       4.928551903474e+01            1.702766204175e+00            -1.496620813915e-01           -4.925586843250e+01           
300       5.453746693908e+01            -4.848508681651e+00           3.782692601404e+00            -5.418965307490e+01           
310       5.096091007479e+01            -9.667381953082e-02           -1.955290796264e+00           -5.092329376351e+01           
320       5.013535071221e+01            -5.816353290891e-01           2.830321717596e+00            -5.005201664624e+01           
330       5.193469070964e+01            -1.511504318834e+00           2.580364217338e+00            -5.184852142835e+01           
340       4.917371065651e+01            7.216389699895e-02            2.239674599268e+00            -4.912262686168e+01           
350       5.055701921473e+01            -1.338548447530e+00           2.284234151532e-01            -5.053878018587e+01           
360       5.185099405466e+01            1.392624355675e+00            5.290468435900e-01            -5.182958895551e+01           
