@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        5.128772873532e+01            -1.499130356335e+01           -8.693726315025e+00           4.827122392335e+01            
20        7.061750442981e+01            2.050321111197e+01            -4.486700353514e+00           6.742640273610e+01            
30        8.264662592065e+01            2.628846213207e+01            -1.795969554809e+01           7.626815108955e+01            
40        6.369069296619e+01            -2.120861434185e+01           -1.650400017821e+01           5.774354532179e+01            
50        5.306222831452e+01            -5.225081392120e+00           -1.303858094163e+01           5.116926817120e+01            
60        5.407875297286e+01            -1.338275795597e+00           1.270265466248e+01            5.254867367994e+01            
70        8.482689027751e+01            -1.309510269882e+01           6.680038124513e+00            8.354338208449e+01            
80        7.225130585242e+01            2.170309400078e+00            -2.285852026404e+01           6.850568593793e+01            
90        6.791685323306e+01            -1.847682839165e+01           1.076409653190e+01            6.446270232870e+01            
100       4.529554085621e+01            -8.129416429087e+00           7.414435703374e+00            4.393887519247e+01            
110       5.252836125445e+01            -2.069564693610e+00           -7.200189426810e+00           5.199137342170e+01            
120       6.858665519829e+01            2.737946660416e+00            -9.781711430156e+00           6.783031063523e+01            
130       7.133351829763e+01            8.741363615463e+00            -2.256032075361e+01           6.710507672565e+01            
140       5.737605847253e+01            -1.044229183805e+00           -1.290382049704e-01           5.736641021013e+01            
150       7.009338449991e+01            -2.016596115456e+01           -1.171016637466e+00           6.711963409763e+01            
160       6.012834265732e+01            -1.641547454121e+01           -2.154578091799e+01           5.368173908264e+01            
170       6.448199155191e+01            -1.645301815097e+01           -8.319827442789e+00           6.179001456179e+01            
180       6.389012485093e+01            -7.757119890501e+00           -8.653089359678e+00           6.282435187891e+01            
190       6.552918348543e+01            1.506270195834e+01            1.007944979430e+01            6.297295919540e+01            
200       9.119986823214e+01            9.469341127317e+00            -2.644533061081e+01           8.676630701522e+01            
210       5.601781698283e+01            -9.146909482975e+00           -4.081032187448e+00           5.511510720952e+01            
220       6.479785074494e+01            2.478124235796e+01            1.267853725842e+01            5.851415368393e+01            
230       7.374809673140e+01            3.551972019679e+00            9.242260488236e+00            7.308040700039e+01            
240       3.958974390110e+01            1.980429069204e+00            -8.160970889872e-01           3.953175569587e+01            
250       6.626005762744e+01            1.595941994654e+01            -1.479057558042e+01           6.258538987465e+01            
260       7.146917684275e+01            9.668332554611e+00            1.469041707393e+01            6.927162644537e+01            
270       7.757341814696e+01            1.949133792278e+00            5.651191803730e+00            7.734274440217e+01            
280       6.471798888889e+01            -7.025964767282e-01           5.600423437699e+00            6.447138668690e+01            
290       5.200692460946e+01            -2.611611450734e+00           -1.218465968651e+01           5.049191778184e+01            
300       7.780151387403e+01            2.043232126608e+01            -1.610000375283e+00           7.505333908336e+01            
310       7.384383131232e+01            -3.675836520327e+01           1.435121033643e+01            6.241615794283e+01            
320       9.175129829583e+01            1.280156236980e+01            1.385073905411e+01            8.979185802464e+01            
330       6.699531744973e+01            5.706137282379e+00            -1.672734037615e+01           6.462204454708e+01            
340       3.977049225971e+01            -6.024604053720e+00           5.565682207499e+00            3.891554165292e+01            
350       6.643131076382e+01            -2.129843770366e+01           -2.195778510926e+00           6.288620005942e+01            
360       4.525490132720e+01            -1.759586967420e+01           1.122326505597e+01            4.015507173480e+01            
370       6.308882932575e+01            5.708525826860e+00            -2.132462352621e+01           5.910053764598e+01            
380       7.071884603679e+01            -7.267649423740e+00           -1.085639341833e+01           6.950161997087e+01            
390       6.602622420902e+01            2.316160801284e+01            2.221763515450e+01            5.770077023490e+01            
400       6.262350753984e+01            1.964589365098e+01            2.699560097878e+00            5.940079910679e+01            
410       5.941080528870e+01            8.934523872365e+00            -7.335262749935e-03           5.873515143779e+01            
420       6.717633384158e+01            1.328121997394e+01            -8.641869200183e+00           6.528083272390e+01            
