-200.0                        0.0       
-199.5995995995996            0.0       
-199.1991991991992            0.0       
-198.7987987987988            0.0       
-198.3983983983984            0.0       
-197.997997997998             0.0       
-197.5975975975976            0.0       
-197.1971971971972            0.0       
-196.7967967967968            0.0       
-196.3963963963964            0.0       
-195.995995995996             0.0       
-195.5955955955956            0.0       
-195.1951951951952            0.0       
-194.7947947947948            0.0       
-194.3943943943944            0.0       
-193.993993993994             0.0       
-193.5935935935936            0.0       
-193.1931931931932            0.0       
-192.7927927927928            0.0       
-192.3923923923924            0.0       
-191.991991991992             0.0       
-191.5915915915916            0.0       
-191.1911911911912            0.0       
-190.7907907907908            0.0       
-190.3903903903904            0.0       
-189.98998998999              0.0       
-189.5895895895896            0.0       
-189.1891891891892            0.0       
-188.7887887887888            0.0       
-188.3883883883884            0.0       
-187.987987987988             0.0       
-187.5875875875876            0.0       
-187.1871871871872            0.0       
-186.7867867867868            0.0       
-186.3863863863864            0.0       
-185.985985985986             0.0       
-185.5855855855856            0.0       
-185.1851851851852            0.0       
-184.7847847847848            0.0       
-184.3843843843844            0.0       
-183.983983983984             0.0       
-183.5835835835836            0.0       
-183.1831831831832            0.0       
-182.7827827827828            0.0       
-182.3823823823824            0.0       
-181.981981981982             0.0       
-181.5815815815816            0.0       
-181.1811811811812            0.0       
-180.7807807807808            0.0       
-180.3803803803804            0.0       
-179.97997997998              0.0       
-179.5795795795796            0.0       
-179.1791791791792            0.0       
-178.7787787787788            0.0       
-178.3783783783784            0.0       
-177.977977977978             0.0       
-177.57757757757759           0.0       
-177.17717717717719           0.0       
-176.77677677677679           0.0       
-176.37637637637638           0.0       
-175.97597597597598           0.0       
-175.57557557557558           0.0       
-175.17517517517518           0.0       
-174.77477477477478           0.0       
-174.37437437437438           0.0       
-173.97397397397398           0.0       
-173.57357357357358           0.0       
-173.17317317317318           0.0       
-172.77277277277278           0.0       
-172.37237237237238           0.0       
-171.97197197197198           0.0       
-171.57157157157158           0.0       
-171.17117117117118           0.0       
-170.77077077077078           0.0       
-170.37037037037038           0.0       
-169.96996996996995           0.0       
-169.56956956956958           0.0       
-169.16916916916915           0.0       
-168.76876876876878           0.0       
-168.36836836836835           0.0       
-167.96796796796798           0.0       
-167.56756756756755           0.0       
-167.16716716716718           0.0       
-166.76676676676675           0.0       
-166.36636636636638           0.0       
-165.96596596596595           0.0       
-165.56556556556558           0.0       
-165.16516516516515           0.0       
-164.76476476476478           0.0       
-164.36436436436435           0.0       
-163.96396396396398           0.0       
-163.56356356356355           0.0       
-163.16316316316318           0.0       
-162.76276276276275           0.0       
-162.36236236236238           0.0       
-161.96196196196195           0.0       
-161.56156156156158           0.0       
-161.16116116116115           0.0       
-160.76076076076077           0.0       
-160.36036036036035           0.0       
-159.95995995995997           0.0       
-159.55955955955955           0.0       
-159.15915915915917           0.0       
-158.75875875875874           0.0       
-158.35835835835837           0.0       
-157.95795795795794           0.0       
-157.55755755755757           0.0       
-157.15715715715714           0.0       
-156.75675675675674           0.0       
-156.35635635635634           0.0       
-155.95595595595594           0.0       
-155.55555555555554           0.0       
-155.15515515515514           0.0       
-154.75475475475474           0.0       
-154.35435435435434           0.0       
-153.95395395395394           0.0       
-153.55355355355354           0.0       
-153.15315315315314           0.0       
-152.75275275275274           0.0       
-152.35235235235234           0.0       
-151.95195195195194           0.0       
-151.55155155155154           0.0       
-151.15115115115114           0.0       
-150.75075075075074           0.0       
-150.35035035035034           0.0       
-149.94994994994994           0.0       
-149.54954954954954           0.0       
-149.14914914914914           0.0       
-148.74874874874874           0.0       
-148.34834834834834           0.0       
-147.94794794794794           0.0       
-147.54754754754754           0.0       
-147.14714714714714           0.0       
-146.74674674674674           0.0       
-146.34634634634634           0.0       
-145.94594594594594           0.0       
-145.54554554554554           0.0       
-145.14514514514514           0.0       
-144.74474474474474           0.0       
-144.34434434434434           0.0       
-143.94394394394394           0.0       
-143.54354354354354           0.0       
-143.14314314314313           0.0       
-142.74274274274273           0.0       
-142.34234234234233           0.0       
-141.94194194194193           0.0       
-141.54154154154153           0.0       
-141.14114114114113           0.0       
-140.74074074074073           0.0       
-140.34034034034033           0.0       
-139.93993993993993           0.0       
-139.53953953953953           0.0       
-139.13913913913913           0.0       
-138.73873873873873           0.0       
-138.33833833833833           0.0       
-137.93793793793793           0.0       
-137.53753753753753           0.0       
-137.13713713713713           0.0       
-136.73673673673673           0.0       
-136.33633633633633           0.0       
-135.93593593593593           0.0       
-135.53553553553553           0.0       
-135.13513513513513           0.0       
-134.73473473473473           0.0       
-134.33433433433433           0.0       
-133.93393393393393           0.0       
-133.53353353353353           0.0       
-133.13313313313313           0.0       
-132.73273273273273           0.0       
-132.33233233233233           0.0       
-131.93193193193193           0.0       
-131.53153153153153           0.0       
-131.13113113113113           0.0       
-130.73073073073073           0.0       
-130.33033033033033           0.0       
-129.92992992992993           0.0       
-129.52952952952953           0.0       
-129.12912912912913           0.0       
-128.72872872872873           0.0       
-128.32832832832833           0.0       
-127.92792792792793           0.0       
-127.52752752752752           0.0       
-127.12712712712712           0.0       
-126.72672672672672           0.0       
-126.32632632632632           0.0       
-125.92592592592592           0.0       
-125.52552552552552           0.0       
-125.12512512512512           0.0       
-124.72472472472472           0.0       
-124.32432432432432           0.0       
-123.92392392392392           0.0       
-123.52352352352352           0.0       
-123.12312312312312           0.0       
-122.72272272272272           0.0       
-122.32232232232232           0.0       
-121.92192192192192           0.0       
-121.52152152152152           0.0       
-121.12112112112112           0.0       
-120.72072072072072           0.0       
-120.32032032032032           0.0       
-119.91991991991992           0.0       
-119.51951951951952           0.0       
-119.11911911911912           0.0       
-118.71871871871872           0.0       
-118.31831831831832           0.0       
-117.91791791791792           0.0       
-117.51751751751752           0.0       
-117.11711711711712           0.0       
-116.71671671671672           0.0       
-116.31631631631632           5e-324    
