@type xydy
2    12.50109539446961    15.87102236943200
4    106.61944946526529    33.33424948221048
6    56.02016796001852    27.067699397630093
8    66.89180791452839    21.51172657460035
10    39.37317900296306    20.18412522778199
12    44.4675387426638    18.344920816963985
14    38.15408752894278    18.401711394983522
16    62.62412494330591    17.754329333445675
18    45.835851337844794    20.414865663582823
20    40.54511809533428    18.459999482528733
22    40.22339905043878    19.587654519211608
24    44.859392782062166    18.838316961368452
26    45.2174652676021    17.945778997110953
28    41.13358114331291    18.496490206808364
30    37.91301209742009    19.909114733713853
