@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        3.030448995239e+01            1.897191903944e+01            -1.298226762674e+00           -2.359540223239e+01           
20        4.772882061801e+01            -4.962127981065e+00           -8.012278726128e+00           -4.678911190759e+01           
30        5.372799360718e+01            -1.840310948928e+01           -2.266925095294e+01           -4.510130729160e+01           
40        4.823210409974e+01            2.407204122148e+01            -2.838012818844e+01           -3.068291090048e+01           
50        4.212410101873e+01            -3.839937159804e+01           -6.090953274709e+00           -1.621198432385e+01           
60        5.779996957332e+01            -3.536378370431e+01           -1.303803998586e+01           -4.382064351556e+01           
70        6.621561332936e+01            1.642705793754e+01            -4.545687606115e+01           -4.525849792979e+01           
80        5.544520532723e+01            -2.150882311852e+01           -5.362028281550e+00           -5.082115676117e+01           
90        6.887827588188e+01            4.517206275722e+01            4.146617795592e+01            -3.137288192764e+01           
100       4.008434728075e+01            1.329765046737e+01            -1.952965179383e+01           -3.238085992964e+01           
110       4.246707188469e+01            1.721965824109e+01            -1.136462622730e+01           -3.711847027066e+01           
120       6.005820520352e+01            -9.479742362645e+00           2.671082581488e+01            -5.294954467503e+01           
130       6.652568440316e+01            -1.721731906732e+01           5.848436835259e+01            -2.662347212220e+01           
140       3.882265883625e+01            2.740228322158e+01            3.568603348854e+00            -2.726864102772e+01           
150       6.578421132509e+01            3.581812405208e+01            3.298771327623e+01            -4.423160885453e+01           
160       4.486056607395e+01            2.062669949443e+01            -4.105779129118e+00           -3.962514648786e+01           
170       5.113931338825e+01            7.840138104761e+00            4.270300854789e+01            -2.702248451343e+01           
180       8.391148854251e+01            5.321022645990e+01            3.984894993490e-01            -6.488182269037e+01           
190       4.174073485026e+01            -2.530231304285e+01           1.333443795517e+00            -3.317082796925e+01           
200       4.970407719760e+01            -8.852429353654e-01           9.997438013218e+00            -4.868021023149e+01           
210       4.059219427640e+01            -9.838138129412e+00           2.089342483619e+01            -3.338266126201e+01           
220       3.112708280561e+01            -1.601894563056e+01           2.113089438928e+01            -1.630257547695e+01           
230       6.740369080151e+01            4.096962574721e+01            -1.769452265506e+01           -5.051387104360e+01           
240       3.005800295024e+01            -8.510740411761e+00           -2.013464815608e+01           -2.063120894739e+01           
250       4.791137148782e+01            -3.185036707708e+01           -9.593646151105e+00           -3.448210533635e+01           
260       3.103969024169e+01            -9.274319556888e+00           -2.469283781962e+01           -1.636194143341e+01           
270       3.826443040733e+01            -6.313506325411e+00           -1.649835451642e+01           -3.394275431557e+01           
280       4.219649009591e+01            -2.835534691698e+00           2.213906098479e+00            -4.204286074013e+01           
290       3.858196015623e+01            -2.349227026785e+01           -6.868330083398e+00           -2.982460274713e+01           
300       5.897704711991e+01            -1.751314495520e+01           -3.457808870626e+01           -4.445151990859e+01           
310       5.890942732739e+01            5.403001593913e+01            1.208159514310e+01            -2.012742071050e+01           
320       5.756492284278e+01            2.293405804785e+01            -1.802537068340e+01           -4.962696177562e+01           
330       5.479865753824e+01            -1.962464584924e+01           2.709023253339e+01            -4.340374919949e+01           
340       5.185120179999e+01            -4.573340902080e+00           -2.144764685735e+01           -4.698542460571e+01           
350       6.493537791616e+01            1.891050916903e+01            -1.565589430877e+01           -6.011562959393e+01           
360       4.765181053123e+01            -3.577129536899e+00           1.463706966317e+01            -4.520680681995e+01           
370       2.509938570359e+01            -1.661683059289e+01           -1.244335484065e+00           -1.876996891174e+01           
380       4.913036467779e+01            -3.206447640774e+01           -1.661608026441e+01           -3.331017806492e+01           
390       4.783846737534e+01            -1.833370734571e+01           6.858729161619e+00            -4.365033757110e+01           
400       7.159912800949e+01            -5.650412133364e+01           3.119151798235e+00            -4.386331378376e+01           
