@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time      Magnitude                     Efield_X                      Efield_Y                     Efield_Z
@type xy
10        2.462426663416e+01            5.177358076245e+00            9.977023547045e+00            2.190909563999e+01            
20        3.480905671064e+01            -1.826821636855e+00           -2.848984487827e+01           -1.991637242581e+01           
30        2.631632473951e+01            -2.003559847862e-01           -2.618285625836e+01           -2.639477870556e+00           
40        3.242455907595e+01            2.061505810961e+01            -4.024940221522e+00           -2.470164501851e+01           
50        1.145109357108e+02            -1.528813619115e+01           -9.651628636098e+01           -5.969617874074e+01           
60        3.664868964609e+01            1.598910296403e+01            -3.196359904002e+01           -8.111927982303e+00           
70        2.589986747909e+01            2.476103691801e+01            -2.087096583959e+00           -7.303301584097e+00           
80        7.485487122401e+01            2.690658677779e+01            -6.208720158921e+01           3.200729186846e+01            
90        3.656209915865e+01            5.815284376276e+00            -2.921949500332e+01           -2.119411886022e+01           
100       4.751209228137e+01            -5.692886821889e+00           -1.808859599709e+01           -4.356366200678e+01           
110       3.198834704104e+01            2.506598035160e+01            -1.129693717241e+01           1.635023504276e+01            
120       3.535111403687e+01            2.122093472658e+01            9.524376378325e+00            -2.662065828604e+01           
130       6.018973773272e+01            3.030076749692e+01            -4.969042107762e+01           1.534698897373e+01            
140       2.857683286712e+01            2.014383031270e+01            2.008162606018e+01            -2.754954051766e+00           
150       1.211925547477e+01            1.112734005983e+01            2.419984117334e+00            4.147569568740e+00            
160       4.006829017667e+01            1.805693423996e+01            -2.296256053509e+01           2.742509466178e+01            
170       1.666713221357e+01            1.366174336747e+01            -9.086030706789e+00           -2.931571316111e+00           
180       3.396043334650e+01            -1.332947921286e+01           2.612755421991e+01            1.711686091203e+01            
190       3.420645142612e+01            1.530995688129e+01            2.638041283039e+01            -1.548419705245e+01           
200       3.481500203561e+01            2.437504019749e+01            -2.479537844170e+01           -1.769460381915e+00           
210       7.089040095380e+01            4.787087380772e+01            5.222340164804e+01            -2.558262805704e+00           
220       6.580757389354e+01            4.885107384968e+01            1.929549107959e+01            3.964711073313e+01            
230       5.266392951924e+01            3.494094815330e+01            -3.761464223027e+01           -1.173704837019e+01           
240       5.922394946768e+01            1.259767315406e+01            5.173531768395e+01            2.592743191671e+01            
250       2.830434624460e+01            1.125611817899e+01            -1.604486079410e+01           -2.042053530084e+01           
260       4.002248136747e+01            2.032409261816e+01            -5.636627021553e+00           3.401409575275e+01            
270       3.351985427313e+01            4.273833167669e+00            7.978476298718e+00            3.227474084323e+01            
280       2.820092671244e+01            -1.362087289082e+01           2.000047548725e+01            1.448257813431e+01            
290       3.215903477659e+01            2.680364115001e+01            2.551645269288e+00            -1.758571708185e+01           
300       2.558191984208e+01            1.722059176637e+01            -2.479942488720e+00           -1.875461882512e+01           
310       3.663901175871e+01            6.654124750710e+00            -3.122538401085e+01           -1.797540541495e+01           
320       7.200537702854e+00            7.173228162295e+00            8.118932011840e-02            -6.212481277053e-01           
330       5.100052799984e+01            2.849357345692e+01            1.092772343410e+01            4.086263560351e+01            
340       2.784801162165e+01            1.861238411394e+01            -1.862735751955e+00           -2.063058710733e+01           
350       4.902825214274e+01            7.792600134167e+00            -4.696123167893e+01           1.173403641205e+01            
360       5.835117383051e+01            3.464592281857e+01            -3.714085850542e+01           2.872413878480e+01            
370       3.860158578439e+01            2.547548855533e+01            -2.851782201348e+01           -5.274062527534e+00           
380       5.578474493153e+01            2.758810567094e+01            -4.752456987651e+01           -9.604657756419e+00           
390       3.595765988840e+01            4.188710842895e+00            -3.565102992148e+01           -2.100493194977e+00           
400       3.147811333062e+01            -5.531692918772e+00           -4.723964625096e+00           3.062606978587e+01            
410       2.693158853044e+01            2.171977967555e+00            -9.749550525868e+00           2.501078241529e+01            
420       2.519501471004e+01            2.142412750813e+01            -5.879275135031e+00           1.188400818920e+01            
430       3.356540035269e+01            1.909877288911e+01            -2.213211701745e+01           1.649370702094e+01            
440       7.344902757614e+01            5.285255273650e+01            -1.503312176138e+01           4.873779407425e+01            
450       5.117354178912e+01            2.819007812433e+01            -1.323847942618e+01           4.060533877546e+01            
460       3.797385439345e+01            1.079904366623e+00            7.717509258515e+00            -3.716567603177e+01           
470       2.088863843306e+01            1.833603692220e+01            -8.583479662011e+00           -5.142843811219e+00           
480       1.923223754104e+01            1.664329756731e+01            -7.540229923739e+00           6.002044619820e+00            
490       6.086330055068e+01            3.601998061216e+01            -4.824332960240e+01           8.915351899716e+00            
500       4.490853256096e+01            -7.992883701316e+00           -3.451546480038e+01           2.759660842440e+01            
510       1.535565522240e+01            -3.969376418312e+00           -9.722156183623e+00           1.120356538341e+01            
520       3.799370064045e+01            1.477113426907e+01            -3.451377214986e+01           -5.842466324096e+00           
530       7.753193087982e+01            1.583930490138e+01            -7.540487901268e+01           -8.626757634015e+00           
540       3.813185673767e+01            -1.850116843274e+00           -3.144376755809e+01           2.149197635588e+01            
550       4.274536258247e+01            2.970100913940e+01            -1.883692863436e+01           -2.429374812646e+01           
560       4.228728033911e+01            -1.123511876544e+01           -4.042127817666e+01           5.301552166146e+00            
570       1.681204887404e+01            1.093232529726e+01            -2.921467192023e+00           1.243359482949e+01            
580       1.800145769857e+01            1.131233317988e+01            -1.271676066753e+01           -5.862388201541e+00           
590       3.650945362086e+01            2.679771861761e+01            -2.370597897252e+01           7.269734626479e+00            
600       3.963280518962e+01            3.372214906948e+01            1.120663051510e+01            1.754956813803e+01            
610       3.938432471802e+01            3.692585173317e+01            8.848475639507e+00            1.045518943547e+01            
620       4.525903052739e+01            4.526260010852e+00            -4.493404154830e+01           -2.970643823956e+00           
630       1.353599543010e+01            -1.146377180461e+01           -6.085675714163e+00           3.843131457213e+00            
640       3.395052865490e+01            -5.466603110361e+00           -3.306167078764e+01           -5.447987803854e+00           
650       9.203501036370e+01            4.911277211144e+01            -5.165944147036e+01           5.822096576961e+01            
660       8.897366463039e+01            4.597342642477e+01            -7.586936139013e+01           -6.826204126850e+00           
670       6.916741449842e+01            4.695900829716e+01            -4.973484874553e+01           1.026779374564e+01            
680       3.013073924019e+01            7.719483617144e+00            -1.890010571340e+01           -2.215980649436e+01           
690       5.671554284676e+01            -9.290113753349e+00           -5.288984453637e+01           1.824858711712e+01            
700       8.520640277788e+01            -2.549449115310e+01           -8.129182757755e+01           -1.341925591632e+00           
710       5.641384308427e+01            -1.761567248298e+01           -5.353760541395e+01           -2.436099556559e+00           
720       3.544446101582e+01            2.825186651568e+01            -7.676185437603e+00           1.998044124161e+01            
730       5.092330620213e+01            -3.232434020251e+00           -1.666580572332e+01           4.801026353243e+01            
740       6.769725571301e+01            6.100865617092e+01            2.498266836598e+00            2.923390097307e+01            
750       4.002426892845e+01            2.505234930254e+01            2.532061699129e+01            1.825344495871e+01            
760       1.146658891442e+01            -1.194012319677e+00           4.877344659678e-01            1.139381898239e+01            
770       3.486362621418e+01            2.653253675905e+01            4.920484662578e+00            -2.207454997542e+01           
780       3.524950882173e+01            1.224150461509e+01            1.406322812835e+01            2.991486338833e+01            
790       2.306830274020e+01            3.086165193500e+00            -1.877991438617e+01           -1.303598831544e+01           
800       3.877891008531e+01            3.420920156898e+01            -1.800387433498e+01           3.065110821464e+00            
810       4.002481442666e+01            1.656344420131e+01            -3.460717898598e+01           -1.140093192291e+01           
820       6.035579180300e+01            -6.634422238215e+00           -5.436845227742e+01           2.535502795681e+01            
830       7.680042478830e+01            2.655318931108e+01            -7.188469457260e+01           -5.081739001243e+00           
840       5.721687753963e+01            1.569351387107e+01            -5.189915122872e+01           -1.827464909380e+01           
850       5.752888560624e+01            1.282791240801e+01            -5.603323170811e+01           -2.300931701260e+00           
860       3.084314270960e+01            7.910280001209e+00            2.348140768693e+01            1.836710144654e+01            
870       3.154360299253e+01            7.455489784024e+00            -2.412752578626e+01           1.890177402425e+01            
880       2.579145990080e+01            9.450765225321e+00            -2.236278989773e+01           8.705634293968e+00            
890       2.720755323981e+01            7.553320051659e+00            -1.535888599214e+01           2.114953736077e+01            
900       3.318039691849e+01            2.536890429604e+01            9.624448754580e+00            1.909783811475e+01            
910       3.929889803686e+01            5.274672497750e+00            9.603490000543e+00            3.774061733415e+01            
920       4.900558887805e+01            4.680505120102e+01            1.699878779752e+00            -1.442030982637e+01           
930       4.117478778745e+01            3.639106619456e+01            -9.845950927508e+00           1.655628886248e+01            
940       6.669811099984e+01            1.678030223300e+01            4.243216479049e+01            4.864741369394e+01            
950       5.556217098711e+01            5.330800784008e+01            -4.182313005782e+00           -1.509699979615e+01           
960       4.799263783973e+01            1.403854135252e+01            2.017589316418e+01            -4.122069842369e+01           
970       4.938489085865e+01            2.773355440253e+01            -1.753536073155e+00           4.082453326816e+01            
980       5.178311684760e+01            2.375885953483e+01            -3.685565712368e+01           2.754393439649e+01            
990       8.101363840225e+01            -4.222997550687e+01           -4.160900383388e+01           -5.521349088595e+01           
1000      4.621494476533e+01            3.362580725686e+01            2.864398617366e+01            -1.358853421347e+01           
1010      3.864313293377e+01            1.404365313855e+01            -2.403193229291e+01           -2.680548003170e+01           
1020      3.512289205847e+01            5.232559498156e+00            1.238159011546e+01            -3.244894595918e+01           
1030      5.884469145916e+01            -1.019430828937e+00           -4.591953936426e+01           3.678388748193e+01            
1040      3.316162669549e+01            -5.623817680404e+00           -3.230723086700e+01           -4.930415144293e+00           
1050      4.077237709225e+01            2.561955908869e+01            2.706393998038e+01            1.653989354839e+01            
1060      5.090018617167e+01            2.555802289396e+01            -9.569453678636e+00           4.296559058543e+01            
1070      4.482927017465e+01            3.566348072631e+01            2.647212533586e+01            6.083271083772e+00            
1080      4.148602887138e+01            1.514494423346e+01            -2.993817675084e+01           2.440136939841e+01            
1090      5.434675977452e+01            4.846412122982e+01            1.486596834513e+01            1.959087125610e+01            
1100      5.344644530909e+01            1.062458155313e+01            -3.021452200695e+01           4.278695412027e+01            
1110      5.324329049724e+01            4.145341265583e+01            -1.243969530601e+01           3.101155498928e+01            
1120      5.082600900887e+01            4.243801678374e+01            -4.558492099345e+00           -2.759561691669e+01           
1130      8.891576269471e+01            8.528594438931e+01            -2.024053153169e+01           1.492117383184e+01            
1140      7.905606580720e+01            6.589632370687e+01            4.329019987027e+01            5.787456956632e+00            
