@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time  Magnitude   Efield_X   Efield_Y   Efield_Z
@type xy
10        8.216193959470e+00            6.606965909476e-01            7.162062380355e-01            -8.158208860953e+00           
20        1.272218770185e+01            4.329249267562e+00            -1.348948825117e+00           -1.188663105205e+01           
30        1.302305354512e+01            -3.256431408921e+00           -1.654493031970e+00           -1.250032923268e+01           
40        1.211088287019e+01            9.724880711408e-01            -9.940184444296e-02           -1.207136571066e+01           
50        1.603863401920e+01            3.390560952660e+00            -3.530001679995e-01           -1.567218135773e+01           
60        1.387669336322e+01            7.703544180950e-01            1.350048630388e-01            -1.385463628011e+01           
70        1.332144042863e+01            -1.770717285885e+00           1.655394258312e+00            -1.309904596666e+01           
80        1.419928854744e+01            7.645631112146e-01            1.504998243091e+00            -1.409858924824e+01           
90        1.265437240264e+01            3.097507964741e-01            1.165422178312e+00            -1.259678476815e+01           
100       1.350332345361e+01            3.877818384236e-01            4.026087366310e-01            -1.349174843168e+01           
110       1.249734536060e+01            3.114961950608e+00            4.067465976312e+00            -1.139896370904e+01           
120       1.239999636672e+01            2.855087269844e+00            3.573859412409e+00            -1.152544643285e+01           
130       1.488261587097e+01            -2.902742804734e+00           2.717944933795e+00            -1.434151716902e+01           
140       1.141542334301e+01            -2.432128933086e+00           2.292032509395e+00            -1.091527489021e+01           
150       1.258193369174e+01            -2.746131189678e+00           -1.492425357991e-01           -1.227768486229e+01           
160       1.145952400557e+01            -1.718233275985e+00           1.292858418854e+00            -1.125597094667e+01           
170       1.373387459267e+01            -3.539595785800e+00           4.146951396340e+00            -1.260529123490e+01           
180       1.088765308994e+01            1.214225974914e+00            -2.608173996417e+00           -1.050067014495e+01           
190       1.218857322851e+01            -3.417060239694e+00           -1.361939853320e+00           -1.162024683477e+01           
200       1.314112415636e+01            -4.397248682784e-01           -1.607892991962e-02           -1.313375527414e+01           
210       1.251558449310e+01            -4.253804528401e+00           2.379102946303e+00            -1.152757005656e+01           
220       1.117350601986e+01            1.273250070332e-01            -1.074301269080e+00           -1.112101173013e+01           
230       1.231534812535e+01            -1.145114087651e+00           7.834545482541e-01            -1.223694047324e+01           
240       1.092455357629e+01            -6.214330369851e-01           2.010769827370e+00            -1.071991121806e+01           
