@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time  Magnitude   Efield_X   Efield_Y   Efield_Z
@type xy
10        2.064853351298e+00            1.547190987931e+00            6.128635433211e-01            -1.222381972420e+00           
20        4.021850502302e+00            1.435216462892e+00            -2.536267749559e-01           -3.748480842493e+00           
30        4.118579974149e+00            -1.127540757154e+00           -1.293884663633e-02           -3.961210096759e+00           
40        3.546684839218e+00            7.055052033008e-01            6.517514789363e-01            -3.414155205400e+00           
50        6.308810705972e+00            1.715296957239e+00            2.325313299487e-02            -6.071104361159e+00           
60        4.079290886762e+00            8.142746506642e-01            3.270270032004e-01            -3.983795209506e+00           
70        4.646314686829e+00            1.142993530523e-01            1.290188684171e+00            -4.462128302298e+00           
80        4.940609873875e+00            -1.371639780478e-01           1.061512286204e+00            -4.823277271233e+00           
90        5.828456246255e+00            -4.523023985330e-01           3.319361476855e-01            -5.801391483830e+00           
100       5.363628578780e+00            4.758416592463e-01            2.359576943655e-01            -5.337266174073e+00           
110       3.713825991984e+00            1.874504069030e-01            2.269991398014e+00            -2.933343637665e+00           
120       3.669995122231e+00            1.516755854292e+00            2.009327980597e+00            -2.670377677794e+00           
130       6.639607236209e+00            -1.262694645702e+00           2.188995111894e+00            -6.139893067712e+00           
140       5.674730525548e+00            -4.621144231735e-01           8.035184112952e-01            -5.598515424664e+00           
150       5.101848104128e+00            -1.086612230213e+00           1.090733526789e+00            -4.863993041965e+00           
160       4.385500488431e+00            -4.497936636194e-01           1.984524240600e+00            -3.884837671341e+00           
170       5.616080044304e+00            -1.087991213099e+00           2.105342233701e+00            -5.091577777394e+00           
180       4.267172415804e+00            -8.636577135601e-01           7.312057554458e-01            -4.114388645135e+00           
190       4.797868146332e+00            -1.905465412359e+00           7.799277143890e-01            -4.333642010160e+00           
200       5.330630206063e+00            -1.398403130122e+00           9.238994074453e-01            -5.060286253205e+00           
210       5.213592395763e+00            -1.522733059937e+00           1.254014343282e+00            -4.826000178634e+00           
220       4.569792424174e+00            -1.903041701084e-01           1.017521280815e+00            -4.451004107611e+00           
230       4.455808661618e+00            -4.527329928490e-01           1.362713324148e+00            -4.218089148219e+00           
240       4.364062560408e+00            2.868097708776e-01            1.820975756989e+00            -3.955607346406e+00           
250       5.055825506499e+00            2.487484264643e-01            1.013351686743e+00            -4.946980304334e+00           
260       4.520021125522e+00            -7.933904497113e-01           -8.043566686878e-01           -4.376543489903e+00           
270       5.430479593405e+00            -3.687662833196e-01           -3.502561831902e-01           -5.406610828311e+00           
280       3.804486258575e+00            2.248305077822e-01            -1.378517710060e-01           -3.795334481134e+00           
290       3.988455685659e+00            -3.118490705398e-02           -8.617253183878e-01           -3.894128366360e+00           
300       3.970776466990e+00            3.118404308332e-01            1.591382396367e+00            -3.624544573464e+00           
310       4.184166028733e+00            1.452257229366e+00            -1.872935775775e-01           -3.919581025002e+00           
