@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time  Magnitude   Efield_X   Efield_Y   Efield_Z
@type xy
10        2.405168377262e+01            -1.446144828328e+00           1.722756449139e+00            -2.394627878504e+01           
20        2.317053552820e+01            2.458498713445e+00            -3.435657496083e-01           -2.303717568008e+01           
30        2.438326281600e+01            -2.817734048297e+00           -1.834540473750e+00           -2.415032798198e+01           
40        2.358305853363e+01            6.133614889704e-01            5.289335925297e-02            -2.357502152230e+01           
50        2.263066963248e+01            1.997740188734e+00            -2.166167402026e-01           -2.254128033943e+01           
60        2.519904386645e+01            -7.804410084650e-01           1.362846330548e+00            -2.515005712707e+01           
70        2.550788145323e+01            -5.630877320341e+00           1.982722669954e+00            -2.479947676160e+01           
80        2.472069774278e+01            1.238593657313e-01            1.800955571853e+00            -2.465469762085e+01           
90        2.308789996717e+01            1.436845091722e+00            8.973835409945e-01            -2.302566619789e+01           
100       2.324185723741e+01            -3.508824847073e-02           4.681388527109e-01            -2.323711562724e+01           
110       2.692372628145e+01            4.347016117054e+00            5.257280521285e+00            -2.604518169023e+01           
120       2.413435218593e+01            9.051408289924e-01            1.348148144858e+00            -2.407966303946e+01           
130       2.186572941836e+01            -2.914430948372e+00           2.798592982135e+00            -2.148916221178e+01           
140       2.210863381077e+01            -4.266590534304e+00           1.633034442324e+00            -2.163148383032e+01           
150       2.497518963788e+01            -1.785033129878e+00           -2.679963905860e+00           -2.476674277406e+01           
160       2.496969429346e+01            -3.907113142995e+00           -1.049327133786e+00           -2.463978515659e+01           
170       2.377760855900e+01            -3.013781367657e+00           2.680903818771e+00            -2.343297986530e+01           
180       2.423532297196e+01            1.678333344440e+00            -5.008388212555e+00           -2.365269803326e+01           
190       2.383319739723e+01            -1.514629180741e+00           -2.348170235199e+00           -2.366882534405e+01           
200       2.273766615369e+01            -3.537589730850e-01           6.456126581901e-03            -2.273491312990e+01           
210       2.126645295349e+01            -3.623698376980e+00           2.680961484418e+00            -2.078324509827e+01           
220       2.274359081643e+01            -2.538453485191e-01           -2.831975562896e+00           -2.256515898848e+01           
230       2.418019845914e+01            -1.151889238279e+00           4.179366533756e-01            -2.414912995658e+01           
240       2.291828641926e+01            -2.645656202577e+00           8.303403223019e-01            -2.274992067244e+01           
250       2.234028130268e+01            2.028917153068e+00            8.536971767927e-01            -2.223157360600e+01           
260       2.395188191631e+01            3.200430491729e+00            -5.993708288451e+00           -2.296792008332e+01           
